chapter_id,campus,chapter,council,legal_entity_status,legal_entity_count,local_entity_count,local_entity_found,house_corporation_found,foundation_found,national_parent_found,alumni_corp_found,latest_990_year,officer_count_latest_filing,director_count_latest_filing,latest_reported_president,latest_reported_treasurer,latest_revenue,latest_expenses,latest_assets,latest_liabilities,alumni_governance_strength,data_confidence
bbdd94ae-8f01-4f24-ba8d-43cf09b92ad7,"University of Tennessee, Knoxville",Sigma Lambda Gamma,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
c05ff010-95eb-479f-ba60-ee0650949fb3,University of South Carolina,Alpha Xi Delta,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,6,11,ERIN MACDONALD PECK,JENNIFER UMBERGER,2870393,3398321,14410437,4124678,LIGHT,NATIONAL_ONLY
cbfe3eb1-b28e-4c20-bbca-2fc91a4cb380,"University of Tennessee, Knoxville",Zeta Phi Beta,NPHC,ENTITY_MATCHED,3,2,true,false,false,true,false,2022,0,0,,,7208754,6749052,25467405,5042416,LIGHT,HIGH
ccd0f96e-98ac-4f6d-8bc7-b35a7c671600,Texas A&M University,Beta Theta Pi,IFC,ENTITY_MATCHED,3,2,true,false,false,true,false,2023,0,0,,,6378113,7611188,6605669,5491333,LIGHT,HIGH
ce2ead72-8a78-4267-8aec-063dc3d06834,Texas A&M University,Delta Zeta,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,4,4,MICHELLE ALBRECHT SMITH,,26809001,20532278,96230431,29613757,LIGHT,NATIONAL_ONLY
d4b10ae1-8435-4021-8549-abd1305d463a,Vanderbilt University,Lambda Theta Phi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
daaaeeb4-6429-41db-bc16-3d767cdcaabc,Texas A&M University,Pi Kappa Alpha,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,1393481,1281379,116604,0,LIGHT,HIGH
511ab5b7-cafb-4e27-a7cf-3525fe46705c,Texas A&M University,Delta Delta Delta,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,9122429,10741658,14446908,5787498,LIGHT,NATIONAL_ONLY
e2e12ba2-5831-4aaa-a5a1-95e7122e9285,Texas A&M University,Pi Kappa Phi,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,7651700,6650513,12806295,8166805,LIGHT,HIGH
513255b9-3f57-4bc2-86a1-d7b3ed9aedbe,Texas A&M University,Alpha Chi Omega,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,8,10,LYNNE BIGGIO HERNDON,LESLIE ABRAMSKY BLOCK,14721901,15897771,27766470,17951953,LIGHT,NATIONAL_ONLY
e474f349-c608-48f2-8318-265afca5b0d1,Vanderbilt University,Kappa Delta Chi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
ef1d3d5d-7a52-4bd3-a086-9821368fc611,Texas A&M University,Kappa Delta Chi,MGC,CANDIDATES_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
f4cd0f43-4110-4e65-8616-9afdd32c5d37,"University of Tennessee, Knoxville",Delta Sigma Phi,IFC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,6,10,JIM LARSON,BRAD SULLIVAN,3767364,4353085,972505,2084532,LIGHT,NATIONAL_ONLY
f85962e1-f27e-488f-9897-48070ede9af2,Vanderbilt University,Phi Beta Sigma,NPHC,ENTITY_MATCHED,1,1,true,false,false,false,false,2023,0,0,,,63814,33385,68930,0,LIGHT,HIGH
5234b86a-bdf5-4a28-865b-e0fe3836b2d5,Texas A&M University,Alpha Tau Omega,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,5,12,JEFFERY J MILES,DAVE KRUG,6383047,5611478,2983000,1535860,LIGHT,NATIONAL_ONLY
fb810f0d-f50c-47a6-b3e0-7dda7ac68240,Texas A&M University,Alpha Sigma Phi,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,4339126,5668023,3009489,350189,LIGHT,HIGH
551034ff-660d-42ef-a0f5-10f28d668e54,Texas A&M University,Phi Delta Theta,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,6642836,6441081,6956145,1366384,LIGHT,NATIONAL_ONLY
552ba5d7-ad72-4489-a155-073af12cc950,Vanderbilt University,Lambda Theta Alpha,MGC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2024,0,0,,,575588,519075,2038399,39114,LIGHT,NATIONAL_ONLY
55e8b23b-f63c-41fd-b11f-634b1964c65d,Texas A&M University,Gamma Phi Omega,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
5a69306a-bcd0-46b5-9a4f-6626c3d304e3,Texas A&M University,Sigma Alpha Mu,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,1830393,2158081,7985659,3927195,LIGHT,NATIONAL_ONLY
5dbabe8c-9de3-46d6-8237-bf7fb5ed95c3,"University of Tennessee, Knoxville",Chi Phi,IFC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,1726829,1550584,2016767,226135,LIGHT,NATIONAL_ONLY
6688bb58-43e1-47a0-b105-3a32a903462a,Vanderbilt University,Sigma Lambda Gamma,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
6c99290f-ce6f-4502-bdb4-281f3246d861,Vanderbilt University,Sigma Gamma Rho,NPHC,ENTITY_MATCHED,4,3,true,false,false,true,false,2023,0,0,,,13810784,14676025,5801135,4995240,LIGHT,HIGH
0c4721ae-ce44-45b4-b785-92503ee189a6,Texas A&M University,Sigma Phi Epsilon,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2021,0,0,,,7894444,7973017,70284165,47495636,LIGHT,NATIONAL_ONLY
11bf036f-9074-43f2-a839-1dc7010d52e6,"University of Tennessee, Knoxville",Delta Tau Delta,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,5981883,5618963,13862842,1636510,LIGHT,HIGH
2c7643f8-f1e2-44b0-a61b-f87f4a5cee31,Texas A&M University,Kappa Alpha Order,IFC,ENTITY_MATCHED,2,1,false,false,false,true,false,2024,9,0,,,525477,518552,25935,0,LIGHT,HIGH
2f992cef-7281-44ba-ba2a-a95ca70abbf3,Texas A&M University,Delta Kappa Delta,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
35f483c4-73ea-42fa-9e5f-a8f7bb23c59a,Vanderbilt University,Omega Psi Phi,NPHC,ENTITY_MATCHED,4,3,true,false,false,true,false,2023,0,0,,,93826,89585,191313,0,LIGHT,HIGH
3e6cf3de-a7c7-4085-849d-94ee98bfd6ee,"University of Tennessee, Knoxville",Alpha Tau Omega,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,5,12,JEFFERY J MILES,DAVE KRUG,6383047,5611478,2983000,1535860,LIGHT,NATIONAL_ONLY
710fc5e3-6b3c-46f9-b4a9-05905b44c0be,Texas A&M University,Delta Sigma Phi,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,6,10,JIM LARSON,BRAD SULLIVAN,3767364,4353085,972505,2084532,LIGHT,NATIONAL_ONLY
7137faf9-3cbb-44ee-88a0-b7e13f9f01c2,Texas A&M University,Gamma Beta,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
73e724cb-cb3e-40cf-ada1-bccf2273fa4f,Texas A&M University,Tau Kappa Epsilon,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,5693324,5797020,6866705,3063238,LIGHT,NATIONAL_ONLY
86377b8f-6408-4577-ae95-443652160ef0,Texas A&M University,Beta Upsilon Chi,IFC,NEEDS_REVIEW,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
98972c19-05fa-4751-9e98-093f0a171047,"University of Tennessee, Knoxville",FarmHouse,IFC,NOT_RUN,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
9cf3a347-aff9-4dd7-a612-58f96f06b850,Texas A&M University,Lambda Chi Alpha,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,64094,51495,25692,0,LIGHT,HIGH
a268ab95-6e47-4edc-a55f-4690735cb2a4,Texas A&M University,Delta Tau Delta,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,423775,424788,28148,0,LIGHT,HIGH
a59aa39b-2d69-4041-92c9-2a8b0119549f,Texas A&M University,Gamma Phi Beta,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,387563,334552,204397,0,LIGHT,HIGH
a9ce9a24-81c8-4dd1-8f67-9fef5cfae51b,Texas A&M University,Alpha Epsilon Phi,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2012,8,5,SHANNON COHEN BENSON,,993292,1069433,1317620,119146,LIGHT,NATIONAL_ONLY
ab8abeb8-e96d-405f-82ab-5d94651061d1,Texas A&M University,Kappa Delta,Panhellenic,ENTITY_MATCHED,3,2,true,true,false,true,false,2024,4,7,KATHY QUINN,MEGAN JOHNSON,611109,572244,136281,589,STRONG,HIGH
abec7764-04f9-4bc5-995f-6732c5f59935,Texas A&M University,Kappa Alpha Theta,Panhellenic,ENTITY_MATCHED,3,2,true,false,false,true,false,2023,11,7,ERICA D'ANGELO OCHS,,8145905,7622433,35939184,20356979,LIGHT,HIGH
af9c56a5-b9dd-408b-9016-b2ee5bb47bad,"University of Tennessee, Knoxville",Delta Kappa Epsilon,IFC,ENTITY_MATCHED,2,1,false,false,false,true,false,2023,0,0,,,1575740,1428396,1691763,243043,LIGHT,HIGH
bd5e02a3-1319-4ba7-aaf6-6d4c9c5785b7,Texas A&M University,Pi Beta Phi,Panhellenic,ENTITY_MATCHED,2,1,false,true,false,true,false,2024,0,0,,,354250,398505,1019429,229184,MODERATE,HIGH
bd682384-a220-44b0-b6e0-3948e9f621c5,Texas A&M University,Alpha Gamma Rho,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2024,0,0,,,1786541,2798515,4372490,1522014,LIGHT,NATIONAL_ONLY
c96dc42e-4b4d-4fc7-bbd0-50c14eb1b0eb,Vanderbilt University,Iota Phi Theta,NPHC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
d081ca63-5f4c-4642-aa8d-49add2a2ae1e,Vanderbilt University,Kappa Alpha Order,IFC,ENTITY_MATCHED,2,1,false,false,false,true,false,2023,9,0,,,221773,224350,86,0,LIGHT,HIGH
e60323c4-ed2c-4364-8fce-b652a0c99d92,Texas A&M University,Zeta Phi Beta,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2022,0,0,,,7208754,6749052,25467405,5042416,LIGHT,NATIONAL_ONLY
ea2d7614-1824-4cf7-a98a-f33c8aa32896,Vanderbilt University,Sigma Alpha Epsilon,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,8059440,7868762,14236601,3966752,LIGHT,NATIONAL_ONLY
ea5044f6-ea15-4021-b25f-b373a70cd23d,Vanderbilt University,Chi Omega,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,173810,171213,241305,0,LIGHT,HIGH
eaece50e-2234-436c-ad48-51065e36b50a,Texas A&M University,Lambda Delta Psi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
4a1eef17-0368-4dd2-92cd-a0dc9d6735f7,University of South Carolina,Alpha Tau Omega,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,5,12,JEFFERY J MILES,DAVE KRUG,6383047,5611478,2983000,1535860,LIGHT,HIGH
f5f7f21a-a7a4-47cb-84da-da07c41911dd,Vanderbilt University,Delta Sigma Theta,NPHC,ENTITY_MATCHED,3,2,true,false,false,true,false,2022,0,0,,,31051194,25156563,57143857,24790550,LIGHT,HIGH
5471b08d-79b8-4ffc-83f4-e1c33cd5c4cb,Vanderbilt University,Kappa Sigma,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,0,0,,,161752,157464,7843,0,LIGHT,HIGH
fd4fed22-a2bc-4fd0-8f98-ad37c3d8b1ce,Vanderbilt University,Phi Gamma Delta,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,5,10,TIM KILDUFF,DONALD J HERMAN,6882567,7250137,16972198,283891,LIGHT,NATIONAL_ONLY
61d0d21e-d25f-4cc3-9c63-7df44a9e8217,Vanderbilt University,Kappa Delta,Panhellenic,ENTITY_MATCHED,3,2,true,true,false,true,false,2024,0,0,,,98760,116942,267641,11352,MODERATE,HIGH
f3151e37-63be-4559-b4b3-3761e79b2dec,University of Mississippi,Alpha Chi Omega,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,8,10,LYNNE BIGGIO HERNDON,LESLIE ABRAMSKY BLOCK,14721901,15897771,27766470,17951953,LIGHT,NATIONAL_ONLY
66dc94ed-f3ec-49b6-bea5-d16450ce36c2,Vanderbilt University,Sigma Chi,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,6258354,6354819,2876673,1885237,LIGHT,NATIONAL_ONLY
707e3e2b-c74a-4add-bf38-ff6a5292d23b,Texas A&M University,Phi Beta Sigma,NPHC,NEEDS_REVIEW,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
78202cfd-8ab8-40a2-88c8-46569806e267,Vanderbilt University,Delta Delta Delta,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,9122429,10741658,14446908,5787498,LIGHT,NATIONAL_ONLY
8443029b-7563-4a0f-b91c-2f73b48b35e3,Vanderbilt University,Alpha Kappa Alpha,NPHC,ENTITY_MATCHED,2,1,false,false,false,true,false,2023,0,0,,,45276043,47246171,78704412,25926573,LIGHT,HIGH
8beb5e68-21b0-471a-b02c-d1024d06541f,Texas A&M University,Alpha Phi Alpha,NPHC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
a0329fbb-629d-48f4-837e-178275abdd9a,Texas A&M University,Omega Delta Phi,MGC,NEEDS_REVIEW,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
af54ec6c-07b7-4df3-a888-aa5b70f9b0b5,Vanderbilt University,Alpha Phi,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2024,0,0,,,11454559,8872758,66006797,33308311,LIGHT,NATIONAL_ONLY
b0f63342-9a8a-449d-ad11-f70c9699756f,Vanderbilt University,Pi Beta Phi,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,9556072,8964046,47809375,4630878,LIGHT,NATIONAL_ONLY
bcb2761e-0154-4ae4-a7c9-a0a974077de5,Vanderbilt University,Beta Upsilon Chi,IFC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
bd9a2027-3f38-404b-a4fd-7a2d07c6ba8d,Vanderbilt University,Zeta Beta Tau,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,0,0,,,2944254,2608316,2736822,1252880,LIGHT,HIGH
c5ea9593-3a21-4d4c-8d21-fcec1c1bc3a6,Texas A&M University,Kappa Alpha Psi,NPHC,ENTITY_MATCHED,2,1,true,false,false,true,false,2016,0,0,,,5407230,4580050,6573534,491114,LIGHT,HIGH
c7ce96b3-c576-4429-95fe-706f87dede88,Texas A&M University,Omega Psi Phi,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2022,0,0,,,14895796,9895558,17720990,1151714,LIGHT,NATIONAL_ONLY
b693be80-5212-4899-b0fa-7440cf86905a,Vanderbilt University,Alpha Tau Omega,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,5,12,JEFFERY J MILES,DAVE KRUG,6383047,5611478,2983000,1535860,LIGHT,NATIONAL_ONLY
0373a63c-e2c9-4d17-b672-95eaf65f9b76,Vanderbilt University,Pi Kappa Alpha,IFC,ENTITY_MATCHED,3,2,true,false,false,true,false,2024,0,0,,,90892,95275,2266,0,LIGHT,HIGH
0a7867da-29b8-4b2b-8da7-c6c998440797,Texas A&M University,Lambda Theta Alpha,MGC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2024,0,0,,,575588,519075,2038399,39114,LIGHT,NATIONAL_ONLY
160cf709-88f2-44b3-b7de-4ac610c37ac5,Texas A&M University,Lambda Theta Phi,MGC,NO_ENTITY_FOUND,0,0,false,false,false,false,false,,0,0,,,,,,,UNKNOWN,NONE
35a50b4f-590a-4bed-b029-ac9ea0653828,Vanderbilt University,Alpha Omicron Pi,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,7459387,6338452,39739276,4492321,LIGHT,NATIONAL_ONLY
3c460ca3-0868-4535-9051-470a450e3ba9,Texas A&M University,Delta Sigma Theta,NPHC,NEEDS_REVIEW,1,0,false,false,false,true,false,2022,0,0,,,31051194,25156563,57143857,24790550,LIGHT,NATIONAL_ONLY
11724f75-3f96-4876-8efa-ca98cb341db4,University of Kentucky,Alpha Tau Omega,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,5,12,JEFFERY J MILES,DAVE KRUG,6383047,5611478,2983000,1535860,LIGHT,NATIONAL_ONLY
2f35493b-73a4-4679-befc-ae29dc797082,University of Arkansas,Alpha Tau Omega,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,5,12,JEFFERY J MILES,DAVE KRUG,6383047,5611478,2983000,1535860,LIGHT,NATIONAL_ONLY
92e2e338-1867-4d6f-b61a-96fb80b82c5e,University of Oklahoma,Kappa Kappa Gamma,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,8,8,MARIA BROWN,KYLE DONNELLY,7985122,7584941,18693957,6644074,LIGHT,HIGH
ae76c103-2239-40ee-8bca-b756a96ee83d,University of Texas at Austin,Kappa Kappa Gamma,Panhellenic,ENTITY_MATCHED,3,2,true,true,false,true,false,2023,8,8,MARIA BROWN,KYLE DONNELLY,1695587,1243900,4049912,44435,STRONG,HIGH
d5d6b2fa-848b-4fdd-9c21-ad41a595a47a,Texas A&M University,Kappa Kappa Gamma,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,8,8,MARIA BROWN,KYLE DONNELLY,7985122,7584941,18693957,6644074,LIGHT,HIGH
dea619bb-6fdd-4a04-ac12-c57e6bef8d79,University of South Carolina,Kappa Kappa Gamma,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,8,8,MARIA BROWN,KYLE DONNELLY,7985122,7584941,18693957,6644074,LIGHT,HIGH
2f90aa36-8406-499a-861c-d0c9636e9887,Louisiana State University,Alpha Tau Omega,IFC,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,5,12,JEFFERY J MILES,DAVE KRUG,6383047,5611478,2983000,1535860,LIGHT,NATIONAL_ONLY
13773674-6d52-471e-8314-6b03ac762da9,University of Georgia,Kappa Kappa Gamma,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,8,8,MARIA BROWN,KYLE DONNELLY,7985122,7584941,18693957,6644074,LIGHT,NATIONAL_ONLY
5a913f15-359b-4a16-9e83-c113b052db0d,Louisiana State University,Kappa Kappa Gamma,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,8,8,MARIA BROWN,KYLE DONNELLY,7985122,7584941,18693957,6644074,LIGHT,HIGH
889f039b-6b45-4a04-b583-1edaffd8c11d,University of Kentucky,Kappa Kappa Gamma,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,8,8,MARIA BROWN,KYLE DONNELLY,7985122,7584941,18693957,6644074,LIGHT,HIGH
92a24559-c787-4045-8183-4d4c31bdde42,University of Missouri,Kappa Kappa Gamma,Panhellenic,ENTITY_MATCHED,3,2,true,true,false,true,false,2023,8,8,MARIA BROWN,KYLE DONNELLY,1365230,1316040,7590485,4825902,STRONG,HIGH
37204f52-69e2-4cbc-86f6-e8162ca13698,Mississippi State University,Kappa Kappa Gamma,panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,8,8,MARIA BROWN,KYLE DONNELLY,7985122,7584941,18693957,6644074,LIGHT,NATIONAL_ONLY
4889e622-4fc7-49c1-a944-43d45d9eb083,University of South Carolina,Delta Gamma,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,0,0,,,6798067,7007656,19676752,1853098,LIGHT,NATIONAL_ONLY
46039176-7793-4f4e-a2bd-088e7ef38ce1,Vanderbilt University,Phi Kappa Psi,ifc,NEEDS_REVIEW,1,0,false,false,false,true,false,2024,5,11,ROBERT MARCHESANI,CHARLES BRANDMAN,3462956,3596087,3874343,1368036,LIGHT,NATIONAL_ONLY
ac4291da-4833-491c-8bcc-f19b3999edee,Louisiana State University,Phi Kappa Psi,ifc,NEEDS_REVIEW,1,0,false,false,false,true,false,2024,5,11,ROBERT MARCHESANI,CHARLES BRANDMAN,3462956,3596087,3874343,1368036,LIGHT,NATIONAL_ONLY
d29ab71f-e79f-46f4-aa50-21578135b223,Mississippi State University,Phi Kappa Psi,ifc,NEEDS_REVIEW,1,0,false,false,false,true,false,2024,5,11,ROBERT MARCHESANI,CHARLES BRANDMAN,3462956,3596087,3874343,1368036,LIGHT,NATIONAL_ONLY
5128b084-50ca-4319-8018-1a5fff708609,Mississippi State University,Phi Kappa Tau,IFC,ENTITY_MATCHED,3,2,false,true,true,true,false,2023,0,0,,,158553,143781,273756,0,STRONG,HIGH
cdfd0105-9512-417a-a889-eaf0d5d44fcb,University of Florida,Phi Kappa Psi,ifc,NEEDS_REVIEW,1,0,false,false,false,true,false,2024,5,11,ROBERT MARCHESANI,CHARLES BRANDMAN,3462956,3596087,3874343,1368036,LIGHT,NATIONAL_ONLY
232ebe65-e492-44a4-bfd8-32e318b278de,Louisiana State University,Phi Kappa Tau,ifc,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,1891353,2050531,4195963,1337387,LIGHT,NATIONAL_ONLY
fa992911-da51-435e-b477-7a7814bb9515,University of Arkansas,Kappa Kappa Gamma,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,8,8,MARIA BROWN,KYLE DONNELLY,7985122,7584941,18693957,6644074,LIGHT,NATIONAL_ONLY
45c66f96-36fe-460f-9df0-6a06396eaaca,University of Mississippi,Chi Omega,Panhellenic,ENTITY_MATCHED,3,2,true,true,false,true,false,2024,6,0,Margaret Allen,Beth Doty,559825,570299,87245,0,MODERATE,HIGH
49c486ec-ee90-48bf-b318-a40190fb674a,University of Mississippi,Delta Tau Delta,IFC,ENTITY_MATCHED,3,2,true,true,false,true,false,2023,4,0,Avery Willis,Eric Thieret,320568,313709,11948,0,MODERATE,HIGH
7323a169-2dc3-4b97-9e05-e5a33ec78af9,Auburn University,Kappa Kappa Gamma,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,8,8,MARIA BROWN,KYLE DONNELLY,7985122,7584941,18693957,6644074,LIGHT,HIGH
004fd5bb-fc29-4b44-87b2-3b25a615b330,University of Oklahoma,Phi Kappa Psi,ifc,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,5,11,ROBERT MARCHESANI,CHARLES BRANDMAN,3462956,3596087,3874343,1368036,LIGHT,HIGH
03e821d5-2301-4b9a-849a-31496e501012,University of Mississippi,Sigma Alpha Epsilon,IFC,ENTITY_MATCHED,3,2,true,true,false,true,false,2023,0,0,,,13533,4536,932497,178305,MODERATE,HIGH
0a1d21f0-0441-4460-b99c-bd0ed9f3381d,University of Alabama,Phi Kappa Tau,IFC,ENTITY_MATCHED,2,1,false,true,false,true,false,2023,0,0,,,1891353,2050531,4195963,1337387,MODERATE,HIGH
0c2c419e-22d3-4d7d-bf6a-7a4c776ce136,University of Alabama,Alpha Tau Omega,IFC,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,17,14,BEN HOLLIS,WAYNE INGRAM,2056016,2010130,8229462,3102368,LIGHT,HIGH
1b2be24d-24ef-4b52-9148-f18fb9cc0a07,University of Texas at Austin,Alpha Tau Omega,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,5,12,JEFFERY J MILES,DAVE KRUG,6383047,5611478,2983000,1535860,LIGHT,NATIONAL_ONLY
1ed9c85c-3a5a-4172-b124-f2f2636eeab4,Auburn University,Alpha Xi Delta,Panhellenic,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,6,11,ERIN MACDONALD PECK,JENNIFER UMBERGER,2870393,3398321,14410437,4124678,LIGHT,NATIONAL_ONLY
20e2ecf7-4374-47b5-929b-6b25bcd6a0ff,University of Georgia,Phi Kappa Psi,ifc,ENTITY_MATCHED,2,1,true,false,false,true,false,2024,5,11,ROBERT MARCHESANI,CHARLES BRANDMAN,3462956,3596087,3874343,1368036,LIGHT,HIGH
230c448a-2a07-4a74-a9eb-b6ef484816c0,Auburn University,Phi Kappa Psi,ifc,NEEDS_REVIEW,1,0,false,false,false,true,false,2024,5,11,ROBERT MARCHESANI,CHARLES BRANDMAN,3462956,3596087,3874343,1368036,LIGHT,NATIONAL_ONLY
28e5e42d-735e-471c-97c6-0d5bc9441b43,Vanderbilt University,Kappa Kappa Gamma,Panhellenic,ENTITY_MATCHED,2,1,true,false,false,true,false,2023,8,8,MARIA BROWN,KYLE DONNELLY,7985122,7584941,18693957,6644074,LIGHT,HIGH
2e1122fc-bd87-4bb2-b141-d64de64678c4,Auburn University,Alpha Omicron Pi,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2023,0,0,,,7459387,6338452,39739276,4492321,LIGHT,NATIONAL_ONLY
3f59cf7b-9232-4b67-b9e0-0b84eed277db,University of Georgia,Alpha Tau Omega,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,5,12,JEFFERY J MILES,DAVE KRUG,6383047,5611478,2983000,1535860,LIGHT,NATIONAL_ONLY
4d17b423-9316-4d39-b471-0f4536454657,University of Oklahoma,Alpha Tau Omega,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,5,12,JEFFERY J MILES,DAVE KRUG,6383047,5611478,2983000,1535860,LIGHT,NATIONAL_ONLY
52e71d2c-e231-4a1a-8f85-ce64c8d46882,University of South Carolina,Phi Kappa Psi,ifc,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2024,5,11,ROBERT MARCHESANI,CHARLES BRANDMAN,3462956,3596087,3874343,1368036,LIGHT,NATIONAL_ONLY
56812a13-d615-49e1-b8cb-344b786e1034,University of Mississippi,Alpha Phi,Panhellenic,NO_ENTITY_FOUND,1,0,false,false,false,true,false,2024,0,0,,,11454559,8872758,66006797,33308311,LIGHT,NATIONAL_ONLY
5a566b94-e903-4bb0-8147-d7bb4cbc0acc,Auburn University,Delta Sigma Phi,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,6,10,JIM LARSON,BRAD SULLIVAN,3767364,4353085,972505,2084532,LIGHT,NATIONAL_ONLY
6d0c7f0b-1550-4c9a-953d-ab8b32df7787,University of Florida,Alpha Tau Omega,IFC,NEEDS_REVIEW,1,0,false,false,false,true,false,2023,5,12,JEFFERY J MILES,DAVE KRUG,6383047,5611478,2983000,1535860,LIGHT,NATIONAL_ONLY
