ein,legal_name,entity_type,tax_year,form_type,rich_filing_available,total_revenue,total_expenses,total_assets,total_liabilities,net_assets,source
223530740,LAMBDA THETA ALPHA,NATIONAL_PARENT,2024,990,true,575588,519075,2038399,39114,1999285,PROPUBLICA_API
362024274,SIGMA DELTA TAU SOCIETY,NATIONAL_PARENT,2024,990,true,2113009,1974844,5289828,395039,4894789,PROPUBLICA_API
131368460,TAU EPSILON PHI FRATERNITY INC,NATIONAL_PARENT,2024,990,true,563663,530613,581008,30684,550324,PROPUBLICA_API
350868356,PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,249880,250900,16143,0,16143,PROPUBLICA_API
592339079,PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990EZ,true,179469,176878,80488,77659,2829,PROPUBLICA_API
593282583,PHI DELTA THETA CHAPTER HOUSE ASSOCIATION INC,HOUSE_CORPORATION,2023,990,true,741682,669079,1669731,2011476,-341745,PROPUBLICA_API
630164075,PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,270241,291630,3506,10362,-6856,PROPUBLICA_API
630893932,PHI MU HOUSE CORPORATION,HOUSE_CORPORATION,2023,990,true,3942485,2749068,20297900,4169913,16127987,PROPUBLICA_API
640723232,KAPPA ALPHA CHAPTER OF PHI MU FRATERNITY HOUSE CORPORATION,HOUSE_CORPORATION,2023,990,true,1678732,1356061,7905607,2779773,5125834,PROPUBLICA_API
596135388,CHI OMEGA HOUSING CORPORATION,HOUSE_CORPORATION,2023,990,true,1093508,848550,4005098,69977,3935121,PROPUBLICA_API
636091968,THE NU BETA CHAPTER OF THE CHI OMEGA HOUSE ASSOCIATION INC,HOUSE_CORPORATION,2023,990,true,3482591,2537892,16172275,5842938,10329337,PROPUBLICA_API
636050290,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,668919,681254,270868,140,270728,PROPUBLICA_API
640392826,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,359341,391512,204238,0,204238,PROPUBLICA_API
264170711,UNIVERSITY OF ALABAMA CHAPTER OF SIGMA PI FRATERNITY HOUSING,LOCAL_CHAPTER_ENTITY,2023,990,true,815211,787916,2756841,2406639,350202,PROPUBLICA_API
636103404,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,309941,151993,3736455,156991,3579464,PROPUBLICA_API
560548249,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,736605,744801,43460,0,43460,PROPUBLICA_API
630164080,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1595436,1568777,64284,87400,-23116,PROPUBLICA_API
586074021,PHI KAPPA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,253795,251748,94913,3518,91395,PROPUBLICA_API
420467540,PHI KAPPA PSI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,645386,666253,13136,0,13136,PROPUBLICA_API
936036290,PHI KAPPA PSI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,562893,636867,103388,27600,75788,PROPUBLICA_API
630289653,THETA CHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2023,990,true,691372,739171,29461,6958,22503,PROPUBLICA_API
237109085,ALPHA PHI ZETA HOUSE CORPORATION OF LAMBDA CHI ALPHA FRATERNITY,HOUSE_CORPORATION,2023,990,true,277497,283804,3454871,2248647,1206224,PROPUBLICA_API
380293927,SIGMA KAPPA CORPORATION,UNKNOWN,2023,990,true,548115,612316,1698270,43188,1655082,PROPUBLICA_API
630458038,PHI KAPPA PSI FRATERNITY ALABAMA ALPHA CHAPTER,LOCAL_CHAPTER_ENTITY,2023,990,true,1710085,1629330,904159,0,904159,PROPUBLICA_API
237235595,ALPHA GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1256496,928495,11815651,4376375,7439276,PROPUBLICA_API
320257409,BETA MU HOUSE CORP OF ALPHA PHI INTERNATIONAL FRATERNITY INC,HOUSE_CORPORATION,2023,990,true,6262466,5644469,16988213,9463067,7525146,PROPUBLICA_API
941367157,ALPHA PHI BUILDING CORPORATION,HOUSE_CORPORATION,2023,990,true,1134599,1001718,3004587,23118,2981469,PROPUBLICA_API
630007510,ALPHA GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,3946434,3937607,2570523,1919,2568604,PROPUBLICA_API
451298367,UNIVERSITY OF ALABAMA CHAPTER OF THETA CHI HOUSING CORPORATION,HOUSE_CORPORATION,2023,990,true,1621857,1733766,6629471,4761173,1868298,PROPUBLICA_API
630056965,DELTA KAPPA EPSILON COUNCIL,UNKNOWN,2023,990,true,1523275,1555248,177841,134785,43056,PROPUBLICA_API
621370853,GAMMA PHI BETA SORORITY,LOCAL_CHAPTER_ENTITY,2023,990,true,661213,537139,278935,0,278935,PROPUBLICA_API
631004292,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2023,990,true,2871736,2757703,14607000,10535437,4071563,PROPUBLICA_API
630818055,ALABAMA BETA OF PI BETA PHI HOUSE ASSOCIATION INCORPORATED,HOUSE_CORPORATION,2023,990,true,2813973,2782141,15855671,13485130,2370541,PROPUBLICA_API
630980702,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2023,990,true,3327028,2105783,15511757,2200894,13310863,PROPUBLICA_API
630733120,ZETA BETA TAU FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,479438,461022,4726894,2451989,2274905,PROPUBLICA_API
237114590,EPSILON CHI ZETA HOUSE CORPORATION OF LAMBDA CHI ALPHA FRATERNITY,HOUSE_CORPORATION,2023,990,true,158295,109294,2738351,2369216,369135,PROPUBLICA_API
630120537,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2023,990,true,1288099,1197820,91845,41903,49942,PROPUBLICA_API
630115520,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2023,990,true,759260,811880,521207,2257,518950,PROPUBLICA_API
630233975,ZETA BETA TAU FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1026346,1053481,56870,35351,21519,PROPUBLICA_API
630188870,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,494720,499206,66233,43468,22765,PROPUBLICA_API
636049922,HOUSE BOARD OF GAMMA PI OF KAPPA KAPPA GAMMA,UNKNOWN,2023,990,true,3760825,3294507,16911122,6461075,10450047,PROPUBLICA_API
631030493,PSI OF DELTA KAPPA EPSILON HOUSE CORPORATION OF UNIVERSITY ALABAMA,HOUSE_CORPORATION,2023,990,true,341853,629247,4371077,0,4371077,PROPUBLICA_API
593078421,KAPPA ALPHA HOUSING ASSOCIATION OF FLORIDA INC,UNKNOWN,2023,990,true,186683,174806,708581,499615,208966,PROPUBLICA_API
380293670,ALPHA DELTA PHI PENINSULAR CHAPTER,PROPERTY_HOLDING_ENTITY,2023,990EZ,true,87176,90220,1766,0,1766,PROPUBLICA_API
630040605,TAU CHAPTER OF CHI PHI,LOCAL_CHAPTER_ENTITY,2023,990,true,1189345,984749,345978,25231,320747,PROPUBLICA_API
580596934,PI KAPPA PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,402608,371331,124944,12543,112401,PROPUBLICA_API
630164600,PI KAPPA PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1762641,1726935,82082,47747,34335,PROPUBLICA_API
630020370,KAPPA SIGMA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1400681,1312097,205100,98944,106156,PROPUBLICA_API
630289642,KAPPA ALPHA ORDER,UNKNOWN,2023,990,true,2030920,2094459,267499,52770,214729,PROPUBLICA_API
581648136,IOTA ALUMNI OF PI KAPPA PHI INC,ALUMNI_CORPORATION,2023,990,true,63011,204740,660455,14672,645783,PROPUBLICA_API
430349090,THE ALPHA KAPPA CHAPTER OF THE KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,208082,137984,846321,154475,691846,PROPUBLICA_API
590641930,GAMMA IOTA CHAPTER OF ALPHA DELTA PI HOUSE CORPORATION,HOUSE_CORPORATION,2023,990,true,1645671,1548364,12344690,9686318,2658372,PROPUBLICA_API
386068594,ALPHA DELTA PHI INTERNATIONAL INC,UNKNOWN,2023,990,true,287333,280618,2871886,1194191,1677695,PROPUBLICA_API
630057000,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1158053,1105032,256834,29750,227084,PROPUBLICA_API
351780304,PI KAPPA PHI INC,UNKNOWN,2023,990,true,878831,814840,1720425,339778,1380647,PROPUBLICA_API
630007530,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,2025351,2016765,8293540,3212332,5081208,PROPUBLICA_API
581793975,ZETA IOTA CHAPTER OF ALPHA DELTA PI HOUSE CORPORATION,HOUSE_CORPORATION,2023,990,true,110307,97555,787737,1267,786470,PROPUBLICA_API
812173665,BETA RHO CHAPTER OF ALPHA OMEGA EPSILON,LOCAL_CHAPTER_ENTITY,2023,990EZ,true,45503,43329,21571,0,21571,PROPUBLICA_API
630164580,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1732353,1841734,111118,32174,78944,PROPUBLICA_API
474051390,DELTA SIGMA CHAPTER OF ALPHA DELTA PI HOUSE CORPORATION,HOUSE_CORPORATION,2023,990,true,1743311,1437208,8445074,6162000,2283074,PROPUBLICA_API
630457980,BETA THETA PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1604277,1497423,539533,55534,483999,PROPUBLICA_API
630056950,DELTA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1431704,1448102,153144,49622,103522,PROPUBLICA_API
630164090,PHI KAPPA SIGMA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,128682,131671,92284,0,92284,PROPUBLICA_API
546038429,PSI CHAPTER OF SIGMA CHI HOUSE CORP,HOUSE_CORPORATION,2023,990,true,41235,10683,2154773,684085,1470688,PROPUBLICA_API
630188910,SIGMA DELTA TAU SOCIETY,UNKNOWN,2023,990,true,202361,161137,112934,9720,103214,PROPUBLICA_API
710245516,SIGMA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1277553,1122173,760115,11081,749034,PROPUBLICA_API
862447294,TAU KAPPA EPSILON FRATERNITY OMICRON-XI CHAPTER INC,LOCAL_CHAPTER_ENTITY,2023,990N,false,,,,,,PROPUBLICA_API
716061509,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,478062,455827,176126,2218,173908,PROPUBLICA_API
812277045,SIGMA PHI EPSILON FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2023,990,true,1168149,1138517,56423,0,56423,PROPUBLICA_API
710230717,PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,694938,656356,255994,0,255994,PROPUBLICA_API
631006177,GAMMA ALPHA OF PI KAPPA ALPHA HOUSE CORPORATIONS,UNKNOWN,2023,990,true,357563,468806,4672336,3017253,1655083,PROPUBLICA_API
630289650,SIGMA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,419669,370101,133116,0,133116,PROPUBLICA_API
202472978,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1196769,1201973,60522,0,60522,PROPUBLICA_API
462071035,ALABAMA BETA CHAPTER OF THE SIGMA PHI EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1272359,1305561,37152,0,37152,PROPUBLICA_API
630188930,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1043288,1046502,81435,0,81435,PROPUBLICA_API
272795242,DELTA CHI-UNIVERSITY OF ALABAMA CHAPTER HOUSE CORPORATION,HOUSE_CORPORATION,2023,990,true,325709,330598,4189125,3335029,854096,PROPUBLICA_API
590626226,SIGMA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,882487,600834,708313,9653,698660,PROPUBLICA_API
593024291,SIGMA CHI FOUNDATION AT AUBURN UNIVERSITY INC,EDUCATIONAL_FOUNDATION,2023,990,true,41125,94135,378274,0,378274,PROPUBLICA_API
630188940,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1524085,1568083,88517,111991,-23474,PROPUBLICA_API
716057345,DELTA DELTA DELTA FRATERNITY DELTA IOTA HOUSE CORP,HOUSE_CORPORATION,2023,990,true,1069790,1397056,14514976,11502806,3012170,PROPUBLICA_API
710237930,KAPPA SIGMA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,385655,392235,21092,4500,16592,PROPUBLICA_API
710296927,ALPHA DELTA PI SORORITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1502450,1348825,11910128,8410848,3499280,PROPUBLICA_API
472160158,KAPPA ALPHA ORDER,UNKNOWN,2023,990,true,886723,818948,121461,0,121461,PROPUBLICA_API
710673722,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2023,990,true,497158,481305,105515,0,105515,PROPUBLICA_API
237114376,ARKANSAS PI BETA PHI HOUSE ASSOC,UNKNOWN,2023,990,true,1160633,1305529,9850894,7838665,2012229,PROPUBLICA_API
710243898,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,988968,840758,545856,30257,515599,PROPUBLICA_API
636066478,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2023,990,true,598217,585816,134512,0,134512,PROPUBLICA_API
237153933,SIGMA NU BUILDING BETA THETA CHAPTER,PROPERTY_HOLDING_ENTITY,2023,990,true,42154,0,884849,250644,634205,PROPUBLICA_API
636056644,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1693209,1609550,135598,0,135598,PROPUBLICA_API
636050289,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,513184,522814,253960,97651,156309,PROPUBLICA_API
636050218,ALPHA GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,550974,551118,252058,0,252058,PROPUBLICA_API
630297941,CHI CHAPTER OF THETA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1143927,1137556,99841,0,99841,PROPUBLICA_API
822367768,ALPHA UPSILON CHAPTER OF PHI GAMMA DELTA FRATERNITY HOUSE CORPO,LOCAL_CHAPTER_ENTITY,2023,990,true,469976,432969,5860706,3710109,2150597,PROPUBLICA_API
237226508,TAU KAPPA EPSILON FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2023,990,true,537384,544081,840815,437907,402908,PROPUBLICA_API
636061057,PI KAPPA ALPHA FRATERNITY,PROPERTY_HOLDING_ENTITY,2023,990,true,6467,18546,911578,467197,444381,PROPUBLICA_API
581804021,CHI PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2023,990,true,852022,15626,953761,0,953761,PROPUBLICA_API
630838676,CHI PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2023,990EZ,true,132835,132946,6357,0,6357,PROPUBLICA_API
630289644,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2023,990,true,1268509,1197651,283058,0,283058,PROPUBLICA_API
630454765,KAPPA ALPHA ORDER,UNKNOWN,2023,990,true,1112380,1153382,26243,0,26243,PROPUBLICA_API
630164590,PI KAPPA PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,841585,778085,338889,0,338889,PROPUBLICA_API
630962722,DELTA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,471484,470025,142256,0,142256,PROPUBLICA_API
630837474,AUBURN DELTA CHI ALUMNI CONTROL BOARD INC,PROPERTY_HOLDING_ENTITY,2023,990,true,88847,47130,743107,68850,674257,PROPUBLICA_API
630289649,SIGMA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1009745,980866,87573,11000,76573,PROPUBLICA_API
264795406,PHI THETA CHAPTER HOUSE CORPORATION OF DELTA DELTA DELTA FRATERNITY,HOUSE_CORPORATION,2023,990EZ,true,82100,25191,253712,0,253712,PROPUBLICA_API
200293448,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,286469,274617,62827,0,62827,PROPUBLICA_API
237091513,ALABAMA GAMMA OF PI BETA PHI HOUSE ASSOCIATION INCORPORATED,HOUSE_CORPORATION,2023,990EZ,true,64050,3547,289330,0,289330,PROPUBLICA_API
630164582,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,698902,713743,45691,0,45691,PROPUBLICA_API
590639987,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,596803,642100,240442,75291,165151,PROPUBLICA_API
591755953,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,71841,84247,521622,0,521622,PROPUBLICA_API
590682455,ALPHA EPSILON PHI SORORITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1330950,1005208,2263197,81844,2181353,PROPUBLICA_API
874250391,PHI KAPPA TAU FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,640161,669242,181135,11432,169703,PROPUBLICA_API
590638774,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2023,990,true,336881,302387,143435,0,143435,PROPUBLICA_API
636053862,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2023,990,true,671016,790004,223035,0,223035,PROPUBLICA_API
237044651,DELTA ZETA OF DELTA TAU INC,PROPERTY_HOLDING_ENTITY,2023,990,true,83140,174978,625198,270111,355087,PROPUBLICA_API
364817535,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2023,990,true,379163,314388,315840,0,315840,PROPUBLICA_API
596153391,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,290354,259735,100798,0,100798,PROPUBLICA_API
842992938,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990EZ,true,170282,163777,16952,0,16952,PROPUBLICA_API
800830267,PI KAPPA PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,287654,287654,0,0,0,PROPUBLICA_API
590627917,BETA THETA PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,648484,640839,18025,0,18025,PROPUBLICA_API
593350147,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,705595,733245,139898,432,139466,PROPUBLICA_API
591515489,THETA CHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2023,990,true,1695046,1715237,2950547,1440221,1510326,PROPUBLICA_API
203675713,CHI PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,717931,643520,117119,3981,113138,PROPUBLICA_API
436049304,KAPPA ALPHA ORDER,UNKNOWN,2023,990,true,261720,253773,39376,0,39376,PROPUBLICA_API
590657429,ALPHA EPSILON PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,853498,821965,83932,0,83932,PROPUBLICA_API
596141908,FLORIDA ALPHA ALUMNI OF SIGMA PHI EPSILON INC,ALUMNI_CORPORATION,2023,990,true,489105,533339,3556703,1440793,2115910,PROPUBLICA_API
453670908,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,403948,401389,10282,0,10282,PROPUBLICA_API
273189738,SIGMA CHI FRATERNITY AT UNIVERSITY OF FLORIDA INC,LOCAL_CHAPTER_ENTITY,2023,990,true,299499,301920,1404,0,1404,PROPUBLICA_API
590628020,KAPPA ALPHA ORDER,UNKNOWN,2023,990,true,802447,826096,34486,0,34486,PROPUBLICA_API
592643047,FLORIDA DELTA OF PI BETA PHI HOUSE CORPORATION,HOUSE_CORPORATION,2023,990,true,464155,316072,2039889,462366,1577523,PROPUBLICA_API
871533047,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,479715,491116,19423,-1109,20532,PROPUBLICA_API
596203032,PHI MU FRATERNITY,PROPERTY_HOLDING_ENTITY,2023,990,true,1303011,1236459,5200309,2128473,3071836,PROPUBLICA_API
581657154,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2023,990,true,1234909,1202444,222557,0,222557,PROPUBLICA_API
454843177,ALPHA ALPHA DELTA OF CHI PSI ADVISORY BOARD INCORPORATED,UNKNOWN,2023,990EZ,true,110474,55214,35426,0,35426,PROPUBLICA_API
580585704,ALPHA GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1594780,1582987,199418,52437,146981,PROPUBLICA_API
272615266,PHI KAPPA TAU FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,171791,171800,25012,0,25012,PROPUBLICA_API
596139328,BETA PI OF KAPPA DELTA HOUSE CORP,HOUSE_CORPORATION,2023,990,true,1069067,1041084,2402423,232822,2169601,PROPUBLICA_API
581909461,SIGMA PHI HOUSE CORPORATION OF KAPPA DELTA SORORITY A VIRGINIA,HOUSE_CORPORATION,2023,990,true,932718,858578,1231782,97845,1133937,PROPUBLICA_API
581490431,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2023,990,true,838309,699364,1211843,334455,877388,PROPUBLICA_API
580679938,SIGMA PI FRATERNITY INTERNATIONAL INC,NATIONAL_PARENT,2023,990,true,477905,420753,205814,0,205814,PROPUBLICA_API
586067925,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2023,990,true,470851,513771,193080,10166,182914,PROPUBLICA_API
581025461,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1060888,989212,194506,2843,191663,PROPUBLICA_API
911981486,GEORGIA DELTA OF SIGMA PHI EPSILON INC,UNKNOWN,2023,990,true,523223,494502,189996,0,189996,PROPUBLICA_API
580592772,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,644180,480501,885470,0,885470,PROPUBLICA_API
586035098,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,117270,76502,1371490,52495,1318995,PROPUBLICA_API
580587177,THETA CHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2023,990,true,411293,324977,160573,0,160573,PROPUBLICA_API
310909146,PHI KAPPA PSI-GEORGIA ALPHA CHAPTER,LOCAL_CHAPTER_ENTITY,2023,990EZ,true,25618,20022,7457,0,7457,PROPUBLICA_API
580301953,KAPPA ALPHA ORDER,UNKNOWN,2023,990,true,771189,709678,174056,3500,170556,PROPUBLICA_API
580591246,TAU EPSILON PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,595166,635345,458224,280547,177677,PROPUBLICA_API
580560996,ALPHA EPSILON PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,524263,511621,447561,117076,330485,PROPUBLICA_API
580574897,SIGMA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990EZ,true,89185,80469,9173,0,9173,PROPUBLICA_API
581743710,PHI MU FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1055056,930729,3659895,985322,2674573,PROPUBLICA_API
581937914,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,274675,288652,1327026,95493,1231533,PROPUBLICA_API
510234811,CHI OMEGA HOUSE CORPORATION MU BETA CHAPTER,HOUSE_CORPORATION,2023,990,true,1397949,1712592,1992420,1361711,630709,PROPUBLICA_API
580574987,PI KAPPA PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,540730,528406,45778,0,45778,PROPUBLICA_API
580574873,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,1292315,1244027,224993,610,224383,PROPUBLICA_API
616034813,EPSILON OMEGA OF KAPPA DELTA HOUSE,PROPERTY_HOLDING_ENTITY,2023,990,true,111489,782595,78027,29328,48699,PROPUBLICA_API
580581459,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,741029,719480,95915,0,95915,PROPUBLICA_API
580581268,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,124455,158858,3495,0,3495,PROPUBLICA_API
610469791,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2023,990,true,259095,281339,205161,0,205161,PROPUBLICA_API
616042960,KAPPA ALPHA ORDER,UNKNOWN,2023,990,true,211670,175147,41381,0,41381,PROPUBLICA_API
610446350,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,528507,564493,127805,0,127805,PROPUBLICA_API
310905748,LAMBDA ALPHA OF CHI OMEGA HOUSE CORPORATION INCORPORATED,HOUSE_CORPORATION,2023,990,true,517150,444217,673206,170738,502468,PROPUBLICA_API
610444977,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,294748,371676,23761,5638,18123,PROPUBLICA_API
861948737,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2023,990,true,347639,330413,58064,0,58064,PROPUBLICA_API
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,2023,990EZ,true,179749,174675,15991,0,15991,PROPUBLICA_API
510164540,UPSILON KAPPA OF PHI GAMMA DELTA HOUSE CORP,HOUSE_CORPORATION,2023,990,true,88064,89251,607743,165015,442728,PROPUBLICA_API
616033534,DELTA TAU DELTA HOUSE CORP OF KY,HOUSE_CORPORATION,2023,990,true,234085,174736,2776649,429302,2347347,PROPUBLICA_API
274575400,ZETA RHO CHAPTER OF THETA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990EZ,true,108984,123908,20360,0,20360,PROPUBLICA_API
611269807,DELTA SIGMA PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2023,990,true,237731,232738,5764,0,5764,PROPUBLICA_API
610447633,SIGMA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,225923,232858,22568,0,22568,PROPUBLICA_API
611207339,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,246453,247584,44545,0,44545,PROPUBLICA_API
620495178,TENNESSEE KAPPA CHAPTER OF SIGMA ALPHA EPSILON,LOCAL_CHAPTER_ENTITY,2023,990,true,853030,779041,125526,0,125526,PROPUBLICA_API
556028175,ALPHA GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,748783,804440,737197,91810,645387,PROPUBLICA_API
526036185,PHI GAMMA DELTA EDUCATIONAL FOUNDATION,EDUCATIONAL_FOUNDATION,2023,990,true,3880356,2677299,26268904,358469,25910435,PROPUBLICA_API
237359145,SIGMA PI FRATERNITY HOUSING CORP,HOUSE_CORPORATION,2023,990,true,85865,98009,628005,466766,161239,PROPUBLICA_API
721023591,DELTA CHI HOUSE CORPORATION,HOUSE_CORPORATION,2023,990,true,427790,356332,610637,401724,208913,PROPUBLICA_API
616042959,KAPPA ALPHA ORDER,UNKNOWN,2023,990EZ,true,78461,75300,4759,0,4759,PROPUBLICA_API
726027982,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2023,990,true,761285,722067,2439550,1155265,1284285,PROPUBLICA_API
