ein,legal_name,entity_type,person_name,title_as_reported,normalized_title,stakeholder_class,is_officer,is_director,years,latest_filing_year,source
237109085,ALPHA PHI ZETA HOUSE CORPORATION OF LAMBDA CHI ALPHA FRATERNITY,HOUSE_CORPORATION,HARRISON CAMP,SECRETARY,Secretary,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
237109085,ALPHA PHI ZETA HOUSE CORPORATION OF LAMBDA CHI ALPHA FRATERNITY,HOUSE_CORPORATION,WILLIAM CAMP,VICE PRESIDE,VICE PRESIDE,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
237109085,ALPHA PHI ZETA HOUSE CORPORATION OF LAMBDA CHI ALPHA FRATERNITY,HOUSE_CORPORATION,WAYNE KEITH,PRESIDENT,President,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
237109085,ALPHA PHI ZETA HOUSE CORPORATION OF LAMBDA CHI ALPHA FRATERNITY,HOUSE_CORPORATION,BRIAN MOORE,TREASURER,Treasurer,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630007530,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,BEN HOLLIS,PRESIDENT,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630007530,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,WAYNE INGRAM,CFO,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
630007530,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,COLE ARMAGOST,SOCIAL,SOCIAL,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630007530,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,ROBBY BARNES,CHAPLAIN,CHAPLAIN,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630007530,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,COVINGTON BYARS,USHER,USHER,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630007530,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,JC CARR,HOUSE MANAGE,HOUSE MANAGE,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630007530,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,JACOB DONOIAN,VICE PRESIDE,VICE PRESIDE,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630007530,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,NICO HENASTROZA,SECRETARY,Secretary,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630007530,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,BRANDON KIRKLAND,RUSH CHAIR,Chair,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
630007530,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,MASON MULANIX,HISTORIAN,HISTORIAN,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630007530,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,MICHAEL SAIN,TREASURER,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630007530,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,NICK SMITH,RISK MANAGEM,RISK MANAGEM,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630818055,ALABAMA BETA OF PI BETA PHI HOUSE ASSOCIATION INCORPORATED,HOUSE_CORPORATION,CARRIE THOMAS,PRESIDENT,President,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630818055,ALABAMA BETA OF PI BETA PHI HOUSE ASSOCIATION INCORPORATED,HOUSE_CORPORATION,ERIN FREEMAN,TREASURER,Treasurer,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
630818055,ALABAMA BETA OF PI BETA PHI HOUSE ASSOCIATION INCORPORATED,HOUSE_CORPORATION,TANA LATHAM,SECRETARY,Secretary,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
710245516,SIGMA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,HARRISON FRANK,TREASURER,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
710245516,SIGMA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,PRESTON BARBER,PRESIDENT,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
237114376,ARKANSAS PI BETA PHI HOUSE ASSOC,UNKNOWN,CATHY GESSLER ALLEN,DIRECTOR,Director,UNKNOWN,false,true,2022,2022,IRS_990_XML
237114376,ARKANSAS PI BETA PHI HOUSE ASSOC,UNKNOWN,RACHEL HOPE ARNOLD,DIRECTOR,Director,UNKNOWN,false,true,2022,2022,IRS_990_XML
237114376,ARKANSAS PI BETA PHI HOUSE ASSOC,UNKNOWN,KIM ROBERTSON BENNETT,DIRECTOR,Director,UNKNOWN,false,true,2022,2022,IRS_990_XML
237114376,ARKANSAS PI BETA PHI HOUSE ASSOC,UNKNOWN,LAUREN KIMBROUGH,PRESIDENT,President,UNKNOWN,true,true,2022,2022,IRS_990_XML
237114376,ARKANSAS PI BETA PHI HOUSE ASSOC,UNKNOWN,JENESSA BAILEY,TREASURER,Treasurer,UNKNOWN,true,false,2022,2022,IRS_990_XML
710243898,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,GAVIN SMART,TREASURER,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
710243898,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,JACK MCGAHEE,PRESIDENT,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
636056644,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,JOHN GIVENS,PRESIDENT,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
636056644,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,MASON BELCHER,TREASURER,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
636056644,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,CAMPBELL GARBER,RECORDING SECRETARY,Secretary,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
636056644,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,HARRISON HALL,CORRESPONDING SEC.,CORRESPONDING SEC.,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
636056644,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,JAMES TEEL,HISTORIAN,HISTORIAN,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
237091513,ALABAMA GAMMA OF PI BETA PHI HOUSE ASSOCIATION INCORPORATED,HOUSE_CORPORATION,DRU WASHBURN,TREASURER,Treasurer,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
237091513,ALABAMA GAMMA OF PI BETA PHI HOUSE ASSOCIATION INCORPORATED,HOUSE_CORPORATION,CATHY DILLION,ALUMNI ADVISORY COUNCIL,ALUMNI ADVISORY COUNCIL,HOUSE_CORPORATION_LEADERSHIP,false,false,2022,2022,IRS_990_XML
591755953,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,DAVID SASSER,PRESIDENT,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
591755953,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,CORBIN EMERSON,TREASURER,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
591755953,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,JOE HICE,DIRECTOR,Director,UNDERGRAD_CHAPTER_LEADERSHIP,false,true,2022,2022,IRS_990_XML
591755953,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,WILLIAM BELOTE,DIRECTOR,Director,UNDERGRAD_CHAPTER_LEADERSHIP,false,true,2022,2022,IRS_990_XML
591755953,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,ETHAN FIELDMAN,DIRECTOR,Director,UNDERGRAD_CHAPTER_LEADERSHIP,false,true,2022,2022,IRS_990_XML
591755953,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,MARCUS MOTES,DIRECTOR,Director,UNDERGRAD_CHAPTER_LEADERSHIP,false,true,2022,2022,IRS_990_XML
591755953,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,LUIS TAVERAS,DIRECTOR,Director,UNDERGRAD_CHAPTER_LEADERSHIP,false,true,2022,2022,IRS_990_XML
591755953,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,STEVE MATSON,DIRECTOR,Director,UNDERGRAD_CHAPTER_LEADERSHIP,false,true,2022,2022,IRS_990_XML
591755953,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,DEAN TILMAN,DIRECTOR,Director,UNDERGRAD_CHAPTER_LEADERSHIP,false,true,2022,2022,IRS_990_XML
580581268,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,Shawn Powers,President,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
580581268,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,Carter Phillips,Vice President,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
580581268,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,Calvin Brown,Treasurer,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
580591246,TAU EPSILON PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,NATE KOENICK,CHANCELLOR,CHANCELLOR,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
580591246,TAU EPSILON PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,BRETT NEMEC,ADMIN V. CHNCLR,ADMIN V. CHNCLR,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
580591246,TAU EPSILON PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,ETHAN ENGEL,BURSAR,BURSAR,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
580591246,TAU EPSILON PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,BRANDON SHERMAN,SCRIBE,SCRIBE,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
580591246,TAU EPSILON PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,BRANDON MAGRAN,MEMBER AT LARGE,MEMBER AT LARGE,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
861831306,LAMBDA ALPHA CHAPTER OF OMEGA PSI PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,Joseph Robins,KEEPER OF FINANCE,KEEPER OF FINANCE,UNDERGRAD_CHAPTER_LEADERSHIP,false,false,2022,2022,IRS_990_XML
861831306,LAMBDA ALPHA CHAPTER OF OMEGA PSI PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,CALVIN NICHOLAS,KEEPER OF RECORDS AND SEALS,KEEPER OF RECORDS AND SEALS,UNDERGRAD_CHAPTER_LEADERSHIP,false,false,2022,2022,IRS_990_XML
861831306,LAMBDA ALPHA CHAPTER OF OMEGA PSI PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,SAFIYY RAOOF,BASILEUS,BASILEUS,UNDERGRAD_CHAPTER_LEADERSHIP,false,false,2022,2022,IRS_990_XML
861831306,LAMBDA ALPHA CHAPTER OF OMEGA PSI PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,CLEVELAND DAVIS,VICE BASILEUS,VICE BASILEUS,UNDERGRAD_CHAPTER_LEADERSHIP,false,false,2022,2022,IRS_990_XML
463509823,BETA BETA ALUMNI OF THE DELTA SIGMA PHI FRATERNITY,ALUMNI_CORPORATION,Karl Adrian,Board Member,Board Member,ALUMNI_BOARD,false,true,2022,2022,IRS_990_XML
463509823,BETA BETA ALUMNI OF THE DELTA SIGMA PHI FRATERNITY,ALUMNI_CORPORATION,Chris Akers,Board Member,Board Member,ALUMNI_BOARD,false,true,2022,2022,IRS_990_XML
463509823,BETA BETA ALUMNI OF THE DELTA SIGMA PHI FRATERNITY,ALUMNI_CORPORATION,Ryan Brockschmitt,Treasurer,Treasurer,ALUMNI_BOARD,true,true,2022,2022,IRS_990_XML
463509823,BETA BETA ALUMNI OF THE DELTA SIGMA PHI FRATERNITY,ALUMNI_CORPORATION,John Hequembourg,President,President,ALUMNI_BOARD,true,true,2022,2022,IRS_990_XML
463509823,BETA BETA ALUMNI OF THE DELTA SIGMA PHI FRATERNITY,ALUMNI_CORPORATION,Bill Lemp,Board Member,Board Member,ALUMNI_BOARD,false,true,2022,2022,IRS_990_XML
463509823,BETA BETA ALUMNI OF THE DELTA SIGMA PHI FRATERNITY,ALUMNI_CORPORATION,Bruce Loewenburg,Board Member,Board Member,ALUMNI_BOARD,false,true,2022,2022,IRS_990_XML
463509823,BETA BETA ALUMNI OF THE DELTA SIGMA PHI FRATERNITY,ALUMNI_CORPORATION,Steve Smith,Secretary,Secretary,ALUMNI_BOARD,true,true,2022,2022,IRS_990_XML
463509823,BETA BETA ALUMNI OF THE DELTA SIGMA PHI FRATERNITY,ALUMNI_CORPORATION,Tom Tisone,Advisor,Advisor,ALUMNI_BOARD,false,true,2022,2022,IRS_990_XML
463509823,BETA BETA ALUMNI OF THE DELTA SIGMA PHI FRATERNITY,ALUMNI_CORPORATION,Mike Wagner,Board Member,Board Member,ALUMNI_BOARD,false,true,2022,2022,IRS_990_XML
463509823,BETA BETA ALUMNI OF THE DELTA SIGMA PHI FRATERNITY,ALUMNI_CORPORATION,Dave Bartnett,Board Member,Board Member,ALUMNI_BOARD,false,true,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,ALEXANDER AKIN,SARGENT AT A,SARGENT AT A,UNDERGRAD_CHAPTER_LEADERSHIP,false,true,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,GRAHAM HAYES,SOCIAL CHAIR,Chair,UNDERGRAD_CHAPTER_LEADERSHIP,false,true,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,JOSH STEHLE,RECRUITMENT,RECRUITMENT,UNDERGRAD_CHAPTER_LEADERSHIP,false,true,2022,2022,IRS_990_XML
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,JACK BYSTROM,PAST RECRUIT,PAST RECRUIT,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
590657429,ALPHA EPSILON PI FRATERNITY,LOCAL_CHAPTER_ENTITY,BRADLEY FINE,PRESIDENT,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
590657429,ALPHA EPSILON PI FRATERNITY,LOCAL_CHAPTER_ENTITY,JASON SNYTTE,TREASURER,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
590657429,ALPHA EPSILON PI FRATERNITY,LOCAL_CHAPTER_ENTITY,ROSS UNGER,VICE PRESIDENT,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
590657429,ALPHA EPSILON PI FRATERNITY,LOCAL_CHAPTER_ENTITY,SEAN HARKINS,RISK MANAGER,RISK MANAGER,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
510234811,CHI OMEGA HOUSE CORPORATION MU BETA CHAPTER,HOUSE_CORPORATION,NAN PETERSON,PRESIDENT/TR,President,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
510234811,CHI OMEGA HOUSE CORPORATION MU BETA CHAPTER,HOUSE_CORPORATION,LEE ZELL,VICE PRESIDE,VICE PRESIDE,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
510234811,CHI OMEGA HOUSE CORPORATION MU BETA CHAPTER,HOUSE_CORPORATION,MARY SUSAN WHEELER,SECRETARY,Secretary,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
510234811,CHI OMEGA HOUSE CORPORATION MU BETA CHAPTER,HOUSE_CORPORATION,BLAIR BURSON,BOARD MEMBER,BOARD MEMBER,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
510234811,CHI OMEGA HOUSE CORPORATION MU BETA CHAPTER,HOUSE_CORPORATION,SARAH BRITTON VAUGHN,BOARD MEMBER,BOARD MEMBER,HOUSE_CORPORATION_LEADERSHIP,true,false,2022,2022,IRS_990_XML
640390595,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,CONNOR NOTTINGHAM,PRESIDENT,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
640390595,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,KYLE KINKADE,VICE PRESIDENT,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
640390595,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,GAVIN ZAWADA,SECRETARY,Secretary,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
640390595,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,CHARLIE NUTTER,TREASURER,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,LEE GARD,TREASURER,Treasurer,HOUSE_CORPORATION_LEADERSHIP,true,true,2022,2022,IRS_990_XML
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,MATHEW HENDERSON,SECRETARY,Secretary,HOUSE_CORPORATION_LEADERSHIP,true,true,2022,2022,IRS_990_XML
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,AARON ATKINS,PROPERTY MAN,PROPERTY MAN,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,DOUG THOMAS,MEMBER,MEMBER,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,GRANT DESHON,MEMBER,MEMBER,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,JOSHUA TERHUNE,SCHOLARSHIP,SCHOLARSHIP,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,ZACH CREWS,MEMBER,MEMBER,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,CARY SAYRE,MEMBER,MEMBER,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,BRETT NAYLOR,FUNDRAISING,FUNDRAISING,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,THAD KOENIGSFELD,MEMBER,MEMBER,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,JAMIE TRIPLETT,MEMBER,MEMBER,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,GREG GHOLSON,MEMBER,MEMBER,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,CASEY ALDEN,MEMBER,MEMBER,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,CODY LOGSDON,MEMBER,MEMBER,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
436052133,ALPHA GAMMA RHO BUILDING ASSOCIATION,HOUSE_CORPORATION,BRIAN MARTIN,MEMBER,MEMBER,HOUSE_CORPORATION_LEADERSHIP,false,true,2022,2022,IRS_990_XML
430156640,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,SAM BETZ,VNR-MGMT OPE,VNR-MGMT OPE,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
430156640,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,GARRETT BLAISE,VNR-SCHOLARS,VNR-SCHOLARS,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
430156640,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,MICHAEL DIECKMANN,VNR-RECRUITM,VNR-RECRUITM,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
430156640,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,JUSTIN EDDY,NOBLE RULER,NOBLE RULER,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
430156640,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,CARTER MARBLE,VNR-MBR DEV,VNR-MBR DEV,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
430156640,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,CHASE MEISNER,VNR-ACTIVITI,VNR-ACTIVITI,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
430156640,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,JOHN MILES,VNR-RECRUITM,VNR-RECRUITM,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
430156640,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,JAKE PFAFF,VNR-ALUMNI R,VNR-ALUMNI R,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
430156640,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,SAM PTASIENSKI,VNR-PLANNING,VNR-PLANNING,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
430156640,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,TYLER VOGLER,VNR-FINANCE,VNR-FINANCE,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
430156640,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,SAM WHEELER,VNR-RISK MAN,VNR-RISK MAN,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
431469466,DELTA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,ALI BAJRAMOVIC,C,C,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
431469466,DELTA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,HANKS EDWARDS,E,E,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
431469466,DELTA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,MICHAEL PULLIAM,F,F,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
431469466,DELTA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,DYLAN RASMASON,D,D,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
431469466,DELTA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,ANDREW THOMPSON,A,A,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
431469466,DELTA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,WILLIAM WAPLER,B,B,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
640315255,SIGMA CHI FRATERNITY ETA CHAPTER,LOCAL_CHAPTER_ENTITY,DODDS DEHMER,ADVISOR,Advisor,UNDERGRAD_CHAPTER_LEADERSHIP,false,true,2022,2022,IRS_990_XML
640315255,SIGMA CHI FRATERNITY ETA CHAPTER,LOCAL_CHAPTER_ENTITY,MARC MERCIER,CHAPTER ADVI,CHAPTER ADVI,UNDERGRAD_CHAPTER_LEADERSHIP,false,true,2022,2022,IRS_990_XML
640315255,SIGMA CHI FRATERNITY ETA CHAPTER,LOCAL_CHAPTER_ENTITY,TONQUIN STOVALL,FINANCIAL AD,FINANCIAL AD,UNDERGRAD_CHAPTER_LEADERSHIP,false,true,2022,2022,IRS_990_XML
626075727,PHI KAPPA PSI FRATERNITY TENNESSEE EPSILON CHAPTER,LOCAL_CHAPTER_ENTITY,REID HINTHORNE,TREASURER,Treasurer,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
626075727,PHI KAPPA PSI FRATERNITY TENNESSEE EPSILON CHAPTER,LOCAL_CHAPTER_ENTITY,DYLAN CONYERS,PRESIDENT,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,false,2022,2022,IRS_990_XML
626075727,PHI KAPPA PSI FRATERNITY TENNESSEE EPSILON CHAPTER,LOCAL_CHAPTER_ENTITY,GAVEN TEEPLE,RECORDING SE,RECORDING SE,UNDERGRAD_CHAPTER_LEADERSHIP,false,false,2022,2022,IRS_990_XML
626075727,PHI KAPPA PSI FRATERNITY TENNESSEE EPSILON CHAPTER,LOCAL_CHAPTER_ENTITY,ALEXANDER HATCHER,VICE PRESIDE,VICE PRESIDE,UNDERGRAD_CHAPTER_LEADERSHIP,false,false,2022,2022,IRS_990_XML
740898333,SIGMA ALPHA MU FRATERNITY,LOCAL_CHAPTER_ENTITY,RANDY MALTZ,PRESIDENT,President,UNDERGRAD_CHAPTER_LEADERSHIP,true,true,2022,2022,IRS_990_XML
