campus_id,campus,state,course_code,professor_candidates,confirmed_intro1_professors,documents_found,syllabi_found,study_guides_found,review_docs_found,schedules_found,textbook_docs_found,highest_source_confidence,status,last_error,recommended_next_action
608ea94c-7e50-4f73-96a8-abb53d78e1ea,Woodbury University,CA,ACCT 205,25,1,13,0,0,0,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
6090d3b9-9696-405e-aae3-fcf467daf9d3,Technical University of Liberec,CZ,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
60b48e65-7249-4a6e-8f07-5b9be8cb5dcf,Three Rivers Community College,CT,,0,0,1,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
60e3b6bc-611e-4254-8b7c-7e8b45412159,George Mason University,VA,ACCT 203,92,2,6,6,0,0,0,1,Medium,NEEDS_REVIEW,,human_review_medium_confidence
610ceccb-2051-41c9-b827-70391e26ce3e,Ferris State University Big,MI,,5,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
61914461-c30b-40d7-8658-989d53b62047,Okanagan College,BC,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
61c58928-adb6-49ca-aa57-faf958bf241d,"Calif State U, Stanislaus",CA,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
61dbe784-bee6-42fd-9413-3efdd27dbf9d,SUNYat Binghamton,NY,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
62f42404-8006-4fa6-9068-516683198e09,New York University,NY,ACCT-UB 1,94,10,12,9,0,0,0,4,High,COMPLETE,,ready_for_mapping_review
6432dced-bb87-4968-ba01-d5ab3c7075e5,Wilkes University,PA,,0,0,2,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
643ebee4-9857-4c8d-8d6b-34a45cdb0c7b,Tulane University New,LA,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
64409137-92b9-40ff-aa60-398116a04afa,California State Polytechnic University-Pomona,,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
64a30d2a-feaa-4bf3-ac47-b582e1a8ab53,James A. Rhodes State College,OH,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
64d5eb76-7c75-4e16-9b83-771d954f9a20,Northern Alberta Institute of Technology,AB,,0,0,1,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
64eba2ec-0147-42d0-bf3a-cb4fbd597666,Orange Coast College,CA,ACCT A101,6,0,12,1,0,0,1,0,,NEEDS_REVIEW,,human_review
656b5758-4296-42e5-8ce3-cd4a188b3c05,University of South Dakota,SD,,6,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
6584645d-3558-480f-826e-b786ffbbf310,University of West Georgia,GA,ACCT 2101,68,19,19,2,0,0,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
65989509-cc30-45d8-bf62-fb1d3467cb48,U Missouri - Kansas City Kansas,MO,ACCTNG 210,0,0,10,0,0,0,0,0,,NEEDS_REVIEW,,run_professor_backfill_then_pass_b
660a501d-b0eb-4426-98c8-4ab4ba9142ad,University of Manitoba,MB,,0,0,8,2,0,0,4,0,,NEEDS_REVIEW,,discover_course_code
66c35f4e-b9d7-4a01-b673-b51c512fa4d7,Duquesne University,PA,ACCT 214,3,3,5,2,0,0,1,0,,NEEDS_REVIEW,,human_review_medium_confidence
66f2f8af-6af5-48d2-b1fe-c46b82f1082b,Schiller International University,FL,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
6707d6e6-c02f-4053-8357-1e82d88f365d,University of North Carolina Chapel,NC,,0,0,4,2,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
670b60f9-b633-4984-b6ba-cef32a0bbc51,Centre College,,,17,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
675fd9e9-bb80-446e-9a75-9b5a722d3797,University of the Pacific,CA,,3,0,0,0,0,0,0,0,,FAILED,This operation was aborted,discover_course_code
678fb645-37f4-4a2e-a533-a83d5e5798d7,Greenville Technical College,SC,,0,0,1,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
67d4f9e2-5cb4-4662-af97-da0d6eca0743,Tarrant County College,TX,,0,0,1,1,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
68c57016-e4d4-4ac3-863f-8355c9c769e3,Sheridan College,ON,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
68c682f8-1712-4606-9e9d-3faa467a2748,British Columbia Institute of Technology,BC,,0,0,1,1,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
69189032-e251-48ca-86b2-9ac8b8a67c39,Univ of District of Columbia,DC,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
691e247f-d841-483d-8052-c937bff5b80b,Lone Star College,TX,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
6920f319-ad8f-49fb-84e1-d08fbe841fa7,University of Chicago,IL,,41,1,1,0,0,0,0,1,High,COMPLETE,,discover_course_code
695149ba-2389-45e3-8164-f29a9f46de55,Alabama A&M University,AL,,6,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
698dd98f-dd92-46c1-8f28-e930568cb15d,Louisiana State University,LA,ACCT 2001,176,30,14,2,0,0,0,2,High,COMPLETE,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",ready_for_mapping_review
6a5adfa7-2b07-4254-ae83-c2b2a90055dc,Eastern Illinois Univ,IL,,7,0,7,3,0,0,0,1,Medium,NEEDS_REVIEW,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",discover_course_code
6ae849d0-f506-4742-9231-abaccc8c562d,Marietta College,OH,,1,0,4,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
6b4894d0-c5c3-44f5-9aaf-3dda28994bd0,Johns Hopkins University,MD,EN.660.203,14,0,7,1,3,1,1,0,,NEEDS_REVIEW,,human_review_medium_confidence
6b5433eb-a6da-4beb-a18c-ebc5e6a1fab5,Northern Virginia Community College,VA,,0,0,2,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
6bea086d-17cb-4ab3-ad7c-417d811e7650,California State University-Fresno,,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
6c2bfcd5-86ff-4126-a9a8-c617ff3bfb33,College of the Redwoods,CA,,0,0,5,5,0,0,0,4,High,COMPLETE,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",discover_course_code
6c3227b1-ac79-4962-931e-7700a8bcc96f,Golden West College,CA,,0,0,1,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
6c3dc7c0-7b2c-47eb-8926-2d6175b5af5d,Western Conn State Univ,CT,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
6cad7402-9304-43d7-951a-91aa2b183778,St. John's University,NY,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
6cec1e83-5cda-403b-8da6-2b7b004db570,Missouri State University,MO,ACC 201,4,0,21,2,0,1,1,0,,NEEDS_REVIEW,This operation was aborted,human_review_medium_confidence
6e18e239-bfbe-481b-be4a-38a3f2740641,Southeast Missouri St Univ C,MO,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
6e228c88-6be0-4c7c-a70f-d2854aac448b,Tuskegee University,AL,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
6e83a0ab-82e0-4188-88f2-cd461bdc97f5,Texas Southern University,TX,ACCT 2301,0,0,11,0,0,0,1,0,,NEEDS_REVIEW,,run_professor_backfill_then_pass_b
6ec0e41d-4faf-4648-aac9-c4bc0b13b58e,Virginia Commonwealth,VA,,19,0,3,2,0,0,0,0,Medium,NEEDS_REVIEW,,discover_course_code
6f131e58-09ef-4618-a2c5-2aac3146324f,Indiana University Indianapolis,IN,BUS-A 201,44,0,18,0,2,0,10,0,,NEEDS_REVIEW,This operation was aborted,human_review_medium_confidence
6f1da4b9-fd70-4dc8-a266-cddf13a323a0,"University of California, Los Angeles",CA,MGMT 1A,58,0,29,1,0,0,3,1,Medium,NEEDS_REVIEW,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",human_review_medium_confidence
6f399342-fdd6-41d1-80b5-6866944940f7,U Massachusetts Boston,MA,af 210,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
6f5f6dd5-04f8-49df-b326-6bd2851e5d9c,"Calif State Univ, Fullerton",CA,,0,0,3,1,0,0,0,0,,NEEDS_REVIEW,This operation was aborted,discover_course_code
6f64b325-7d6d-4bd4-8f24-edcf98168ca1,Cornell College,,,42,0,0,0,0,0,0,0,,WAITING_FOR_COURSE,,await_course_code_backfill
706dd741-cfb2-4ca6-bd3c-897471067515,Central Michigan University Mt.,MI,,2,0,4,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
70dbdd53-9b50-44d3-81c1-407dc3d97427,Abilene Christian Univ,TX,,3,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
70eee749-b3df-4b53-bd6d-5546e97c4757,Culver-Stockton College,MO,,2,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
7148ae85-ca10-4541-89d6-dfb8dce8b24a,Tulsa Community College,OK,,0,6,4,4,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
71d2787f-9b4b-41c9-bd67-270890fb5db8,Drexel University,PA,ACCT 115,99,26,6,1,4,0,1,0,,NEEDS_REVIEW,,human_review_medium_confidence
71f16455-bb85-4967-b1f7-588d06f667d8,McNeese State University Lake,LA,BUA 1000,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
729c2dec-45af-4237-a35d-ff547002f993,Stony Brook University,,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
731da80c-a223-4103-a4a7-44777cc89a13,Columbia College,BC,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
73469d67-a9f4-40a3-bc7a-350bba5661b3,Concordia University,QC,,0,0,8,1,0,0,6,0,,NEEDS_REVIEW,,discover_course_code
73563eab-e036-4ae5-939f-46227aff758b,Grove City College,,ACCT 201,10,0,14,0,0,0,0,0,,NEEDS_REVIEW,,human_review
739175c4-6de3-40a8-a3e6-cf7d60124c00,North Carolina A&T State Un,NC,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
743b800e-466a-4230-bfe2-8dcb86839a0b,George Brown College,ON,,0,0,3,3,0,0,0,1,High,COMPLETE,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",discover_course_code
74aa6d4a-28ab-4349-b8fd-8f0c7fdbf72f,Roger Williams University,RI,ACCTG 201,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
74ef8b14-c57e-434e-a7ea-d40e98017070,University of Northern Iowa Cedar,IA,,0,1,4,1,0,0,1,0,,NEEDS_REVIEW,This operation was aborted,discover_course_code
757eaeef-c9f9-4a0e-9ce9-66b34c9ed755,Fort Lewis College,CO,ACC 225,3,2,5,0,0,0,1,0,,NEEDS_REVIEW,,human_review_medium_confidence
75890c8a-ca4c-44ca-8bc4-20ef9ee37623,Catholic University of America,,ACCT-205,2,0,5,0,0,0,0,0,,NEEDS_REVIEW,,human_review
76ddaad2-9bb1-4144-9493-b5dd39c3d8a5,Clarkson University,NY,,1,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
76eb1308-7c24-45e6-b436-aef5a7dc40af,University of Houston - Downtown,TX,ACC 2301,84,5,14,0,1,0,1,1,Medium,NEEDS_REVIEW,,human_review_medium_confidence
76f02913-0d56-49e0-8468-ceac474870e8,University of California-Merced,,,1,0,0,0,0,0,0,0,,WAITING_FOR_COURSE,,await_course_code_backfill
774fdd9c-50fc-446e-8f16-4c80ad19bb64,Harding University,AR,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
77721583-6490-42e1-af25-c92ac0c829af,Western Michigan University,MI,,19,0,8,2,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
77bb1c71-2791-4cd4-8083-8cf5fa4acd67,John Carroll University,OH,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
7839ef8a-5b97-42fc-8d0d-300552c364bd,University of Dallas,TX,BUS 1310,2,1,0,0,0,0,0,0,,NO_RESULT,,manual_review_no_public_docs
78604ee3-811c-4b88-8bdd-3f198fa7df10,Arkansas State University,AR,ACCT 2023,79,3,1,0,0,0,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
7874a5d5-5dcd-4a2d-8a6f-77e62b44078c,Illinois State University,IL,,0,0,0,0,0,0,0,0,,FAILED,This operation was aborted,discover_course_code
78d31aa9-0aa4-4eeb-8b04-391d7783285a,University at Buffalo,,,47,0,0,0,0,0,0,0,,WAITING_FOR_COURSE,,await_course_code_backfill
78fc9d08-b381-45ee-b219-a45e2b10b8c0,Olympic College,WA,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
793f90ba-450b-472d-a6e1-0b26b1164277,University of Parma,IT,,0,0,2,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
79474d56-4f60-46c2-8305-edf089d42737,East Tennessee State Univ Johnson,TN,,0,0,6,5,0,0,1,0,,NEEDS_REVIEW,,discover_course_code
7a187453-8a9d-46ab-8966-bf5e4ae97bc1,"Auburn Univ, Montgomery",AL,,4,0,2,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
7a2e14b5-e5aa-4536-9120-4612c793109a,Indiana University of Pennsylvania,PA,,0,0,2,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
7a3714f4-c34f-4ceb-8565-ec506a73d391,University of Richmond,VA,,5,0,9,0,1,0,0,1,High,COMPLETE,,discover_course_code
7a5d59b8-53d3-47a6-983c-c3009234af1a,Uof Alabama in Huntsville,AL,,7,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
7aaee15f-267f-432f-bbba-c77fada8539e,Univ of Nebraska at Omaha,NE,ACCT 2010,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
7aeecdb0-004f-4de6-a097-4247b72cbc6e,Milwaukee School of Engineering,,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
7af9a67c-c045-4a19-9d5a-d0a5a3d723c7,Sault College,ON,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
7b202c04-686d-413f-878f-a2bd3675a1f0,Uof Arkansas at Monticello,AR,,1,0,7,2,0,0,0,0,Low,NEEDS_REVIEW,,discover_course_code
7b462501-d1b5-4a82-a76c-281e975de3d5,Wharton County Junior College,TX,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
7b5a4d9b-0e32-4dcd-9da0-d7e4419131d5,Collin College,TX,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
7b92a320-b196-43f2-a241-77a0805816fe,University of Mississippi,MS,ACCY 201,0,0,9,1,0,0,0,0,,NEEDS_REVIEW,,run_professor_backfill_then_pass_b
7c06eaea-9a16-4010-a9b9-2e20c245b7a0,Lower Columbia College,WA,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
7c12b848-fed4-47c7-87c6-1613ffd16c0c,Evergreen Valley College,CA,,0,0,3,2,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
7c7090fb-dd70-4435-bafc-a5504af4d3f2,Univ of Nebraska-Lincoln,NE,,16,0,2,2,0,0,0,1,Medium,NEEDS_REVIEW,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",discover_course_code
7cd43201-9dde-4cfa-be62-cd3008e13940,Shenandoah University,VA,BA 211,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
7d00a6d0-1d67-4be5-a70d-2a038ee11bbc,Univ of Tennessee at Martin,TN,,2,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
7d82054c-5736-4513-b932-0d77321f2655,University of California-Riverside,,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
7d89723d-6d46-46c6-a059-e5875ff118a7,James Madison University,VA,COB 241,26,13,9,1,1,0,1,1,High,COMPLETE,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",ready_for_mapping_review
7d9df2aa-4485-48e4-86f7-bfd409b9ef35,Seminole State College of Florida,FL,ACG 2021,18,2,3,3,0,0,0,2,Medium,NEEDS_REVIEW,,human_review
7dd29d13-ccd1-4e50-8595-2dd88a64b252,Calumet College of Saint Joseph,IN,ACCT 210,17,0,3,3,0,0,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
7e2639c2-554c-4981-8f24-3fe2f866b3fc,Florida A&M University,FL,ACG 2021,0,0,11,0,0,0,0,0,,NEEDS_REVIEW,,run_professor_backfill_then_pass_b
7e8be616-afcd-4961-830d-87a484b80a50,Rice University,TX,,0,1,9,6,0,0,1,3,High,COMPLETE,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",discover_course_code
7ea2234b-16ca-4beb-b177-25e1cf1f4eb2,University of Lethbridge,AB,,0,0,1,1,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
7f4afacd-e2fb-423d-8519-42ce3ede62a1,Texas A&M International University,TX,,0,0,1,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
7f9727f8-72ca-414d-9192-c8b52566450f,University of North Carolina at Charlotte,NC,ACCT 2121,146,38,16,2,0,0,1,1,High,COMPLETE,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",ready_for_mapping_review
8076bc57-904c-42e0-a2f2-01adc659fa82,Queens Univ of Charlotte,NC,ACC 120,0,0,11,1,0,0,0,0,,NEEDS_REVIEW,,run_professor_backfill_then_pass_b
8084398c-7b9c-40d9-8271-f3efc47ba142,University of Utah Salt Lake,UT,,1,3,10,10,0,0,0,4,High,COMPLETE,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",discover_course_code
80ae185c-a39a-4506-9f54-adefebf47662,University of La Verne,CA,ACCT 201,144,5,14,0,0,0,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
80b1c509-c9ce-4516-b831-7066588a754d,Metropolitan St Univ Denver,CO,ACC 2010,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
80f0a71a-4c1d-4ee6-8203-4713f3fe867f,Albion College,MI,,3,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
81a0e240-292a-4319-a272-aee496cc7632,Aquinas College Grand,MI,,0,0,2,0,0,0,0,0,,NEEDS_REVIEW,This operation was aborted,discover_course_code
81dabe5c-3158-48a7-91d7-0118f1f7fc21,University of Augsburg,Bavaria,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
81eb733e-21d7-4832-88f0-ba451f07669b,University of North Georgia,GA,ACCT 2101,0,0,13,5,0,0,2,4,High,COMPLETE,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",ready_for_mapping_review
8211857b-67fa-4a29-9cc0-e143bca60d3b,Fresno City College,CA,,0,0,4,1,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
8258c5bb-9425-4e60-9996-61f5713e9f2b,University of Texas at El Paso,TX,ACCT 2301,175,15,15,10,0,0,0,4,Medium,NEEDS_REVIEW,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",human_review_medium_confidence
82634e4a-b0a0-48a7-bb15-d604e3fd8f77,Commonweath Univ - Bloomsb,PA,,0,0,2,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
826884a5-9a66-41e8-9a4e-0c3417955bd4,Univ of California-Davis,CA,,10,1,18,18,0,0,0,3,Medium,NEEDS_REVIEW,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",discover_course_code
827c088a-2469-4fed-b09e-0b7716fb8075,Gannon University,PA,BCOR 201,3,0,1,0,0,0,0,0,,NEEDS_REVIEW,This operation was aborted,human_review_medium_confidence
82a8f268-daae-4557-a54a-80b23f68ed7f,Coastline Community College,CA,,0,0,3,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
82d2d96d-bd68-413c-b8af-7931ceea020b,University of St. Thomas-TX,TX,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
82ddec8e-3ba1-43c1-a445-7efee49786e8,Rochester Institute of Technology,NY,ACCT 110,79,7,8,0,0,0,0,0,,NEEDS_REVIEW,,human_review_medium_confidence
83d8767f-45f5-4ebe-9782-06e2077e358e,University of Maryland College,MD,,1,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
841cb304-a0fd-4bf7-9ae9-e450bd5d9d0a,Lawrence University,,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
843467b2-ed80-47ce-b70c-62713dfbe9c6,St. John Fisher College,NY,ACCT 101,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
85541c29-e394-4484-8370-ac07ba1ac189,"Calif State Univ, Chico",CA,,0,0,3,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
85bc073a-5ea9-45ca-b7be-c397206e9169,West Los Angeles College,CA,,0,0,1,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
85e0b395-ec04-418c-a583-3a1e88df2c7c,University of Colorado Colorado Springs,CO,ACCT 2010,71,13,24,0,0,0,1,0,,NEEDS_REVIEW,This operation was aborted,human_review_medium_confidence
85edc1b3-e5d1-4b5a-96cf-a8ece23cb652,New Bulgarian University,BG,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
8613ae59-6df6-4198-a892-327d6bf0c8db,Niagara University Niagara,NY,,0,0,2,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
8666d5d1-85ec-4e4c-af1c-8e25a7c5d880,Sul Ross State University,TX,,0,0,8,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
869cfc8a-c5bb-4bb9-8354-d11f86252e6a,Alaska Pacific University,AK,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
86d84cfa-181c-4333-8c01-e93bf9555f97,SUNY Polytechnic Institute,NY,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
86dc6ecb-0e19-450d-b71f-97325b948926,Santa Clara University Santa,CA,,0,0,1,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
88390087-3589-48ae-b624-0eeb2302910e,Massachusetts Inst of Tech,MA,15.501,0,0,18,2,0,0,6,1,High,COMPLETE,,ready_for_mapping_review
883ae647-a3f8-4382-9e9d-0cc592171ff0,Cottey College,MO,,1,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
88939f16-1d5a-42f4-86bd-77c8ddcd3d1f,Suffolk County Community College,NY,,0,0,1,1,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
88a0c6af-4245-4928-8951-dd76ffb17af5,Virginia Commonwealth University,,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
88a469fd-df9a-4680-8a8f-523c2eca122d,Maryville Univ St. Louis St.,MO,,0,0,1,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
88b53812-431e-4416-b30e-0c965380f53d,Odessa College,TX,,0,0,3,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
892382c3-5770-41cb-b94f-8407abd92be8,Indiana University Northwest,IN,BUS-A 201,35,1,0,0,0,0,0,0,,NO_RESULT,,manual_review_no_public_docs
89759e20-f828-4ff3-bab1-342c20c777e3,Trinity University San,TX,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
8aa7b3a8-9d2b-4dab-a137-3e2b23981622,Eastern Kentucky University,KY,ACC 201,0,0,4,0,0,0,1,0,,NEEDS_REVIEW,,run_professor_backfill_then_pass_b
8b5bd50a-9d62-40b3-bd1a-c38d919179a2,Arkansas Northeastern College,AR,,0,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
8b60f73d-7924-45a5-92b2-35824107948e,St. Edward's University,TX,,0,0,2,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
8bc8c4da-813c-41e2-93ed-8b6a570098a4,Ramapo College-New Jersey,NJ,ACCT 221,0,0,2,0,0,0,0,0,,NEEDS_REVIEW,,run_professor_backfill_then_pass_b
8bdfbb11-8b2a-489c-aa45-884feeb84bef,Boston College Chestnut,MA,,1,0,1,1,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
8c43e43c-b205-4dbb-baf9-e463806439ba,Providence College,RI,ACC 203,0,0,13,0,0,0,0,0,,NEEDS_REVIEW,,run_professor_backfill_then_pass_b
8c611872-ff7f-4e8c-9d21-6e57bd4a8ef0,Governors State University,IL,,0,0,10,10,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
8d55c666-9cb4-49f3-87de-b7014695a2fe,Saint Ambrose University,IA,ACC 201,26,0,0,0,0,0,0,0,,NO_RESULT,,manual_review_no_public_docs
8d6cc9e8-4861-4d84-91d0-1228b2c3b81f,Davidson College,,ECO 211,0,0,0,0,0,0,0,0,,WAITING_FOR_PROFESSORS,,await_professor_backfill
8df14f57-cf02-4996-a7e9-53ef9730e6f4,University of Toronto,ON,,0,3,6,3,0,0,3,1,High,COMPLETE,"REST POST course_evidence → 400 {""code"":""PGRST102"",""details"":null,""hint"":null,""message"":""All object keys must match""}",discover_course_code
8dfbf0a0-ff60-4411-a8fb-1e79b524a9ee,Ouachita Baptist University,AR,ACCT 2013,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
8eb60afc-bad2-480f-bafc-efb0f53ffbf0,Columbia University New,NY,,0,0,2,2,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
8f13bb14-57bf-4d27-92a5-51f638c18ecc,The University of Texas Rio Grande Valley,TX,ACCT 2301,148,30,17,0,0,0,1,0,,NEEDS_REVIEW,This operation was aborted,human_review_medium_confidence
8f26c44b-1aed-4104-97ad-67c4574e956b,Ivy Technical Community College Kokomo S In Ivy Technical Community College Lafayette,IN,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
8f442115-9b6b-4cdf-a6d0-428257b4eecb,Clayton State University,GA,,5,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
8f469f4c-2082-4008-be23-49b0e1b5c349,"Calif State Univ, Fresno",CA,,9,0,0,0,0,0,0,0,,NO_RESULT,,discover_course_code
8f528d96-6ddf-4e5a-ad92-c005d2ed4c64,Portland State University,OR,,0,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
8fe9ccdc-a26b-414d-a410-986d6c651097,New Jersey City University,NJ,,0,0,2,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
8ffbeac6-9bc5-4bf5-92a3-a6e828e54946,Univ of Nebraska at Kearney,NE,ACCT 250,4,1,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
902eef5e-867a-4379-9f36-9490c2a7a396,Clark Atlanta University,GA,,8,0,1,0,0,0,0,0,,NEEDS_REVIEW,,discover_course_code
916ffb4e-6b04-49cf-a8fb-3ab2a6706dd1,Southeastern Oklahoma State University,OK,ACCT 2103,32,4,0,0,0,0,0,0,,NO_RESULT,,manual_review_no_public_docs
9186a65e-e745-4c08-9896-25e746359ab2,Emporia State University,KS,,1,0,0,0,0,0,0,0,,NO_RESULT,,resolve_campus_domain
