priority,campus_id,campus,state,reason,detail,status
3,cfb8ffb1-177d-4886-af65-069ac1f7679b,Bishop State Community College,AL,ambiguous_course_identity_no_code,retry_later_rate_limited,NO_RESULT
3,d00ecc4b-16fa-4f3e-839e-416e675b03e1,Utah Valley University,UT,ambiguous_course_identity_no_code,retry_later_rate_limited,NO_RESULT
3,d063f907-ff46-46d2-bd8f-3091a9fdf510,Lindenwood University Belleville,IL,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,d1146274-961a-478c-a77e-46fa0da20513,Tallinn University of Technology,EE,ambiguous_course_identity_no_code,retry_later_rate_limited,NO_RESULT
3,d14f1731-a353-475f-8973-456ac48a4fb1,Yeshiva University New,NY,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,d2928a30-18ef-41db-a42e-28902d171e46,Catch-All University,,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,d2b2df05-6c30-40b7-8f3c-792ca185e5e0,Fanshawe College,ON,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,d2ef853c-9c35-42ea-8521-d1158e0c86d7,Emerson College,,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,d3eb3ebb-d35c-4cf2-aa3b-1bb79dbed05e,Pepperdine Un-Los Angeles Los,CA,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,d4a67616-74fe-4cbd-bfa1-77901bd027cd,Berry College Mount,GA,ambiguous_course_identity_no_code,discover_course_code,FAILED
3,d4a7fffb-46c2-40b4-ba73-67432ef69acf,South Plains College,TX,ambiguous_course_identity_no_code,discover_course_code,COMPLETE
3,d4eed22f-40df-4fd0-ace4-373c1e3e3c35,Arkansas State University Technical Center,AR,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,d4f67951-69fb-4df8-b92d-bf85151ab254,Northern Illinois Univ,IL,ambiguous_course_identity_no_code,discover_course_code,NO_RESULT
3,d523da51-d1e6-4787-b1f4-a00133b9e727,Carleton University,ON,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,d63da1c2-3480-4560-91bb-8e0eea52c55d,University of California-Santa Cruz,,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,d725079a-c122-4041-89fb-685ddd4ef97d,Northampton Community College,PA,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,d72ee0bc-d2eb-49e3-8d16-c3dda82c8213,Colorado School of Mines,,ambiguous_course_identity_no_code,await_course_code_backfill,WAITING_FOR_COURSE
3,d79f8d8d-ee85-4c80-bafc-8037d46f238d,Utah State University,UT,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,d7f8594c-8a01-48e6-9b2f-8576ae47583e,Essex County College,NJ,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,d814f035-7255-44d7-8693-da0c46ec67ae,Avila University Kansas,MO,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,d819d191-8c86-4462-9344-50a90b1460fe,Prairie View A&M University,TX,ambiguous_course_identity_no_code,discover_course_code,COMPLETE
3,d82c2f13-e409-4b31-8fce-6f4559dd90ca,Erasmus University Rotterdam,NH,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,d874c43e-d913-40aa-9a38-004014f7ba5b,Northern Marianas College,MP,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,d911c14b-fb24-4917-ade0-b4fd80fd07f3,"Calif State Univ, Sacramento",CA,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,d95936b7-cfb7-41a5-92cd-fe42aa02fc90,National Taiwan University,Taiwan,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,d9ad83fb-89de-461a-9ea3-84e3da4b1e6b,Jackson College,MI,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,d9b6d4b6-e143-4e62-b128-70b11eb736f3,Korea Advanced Institute of Science and Technology,Daejeon,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,da54c466-bf4e-4ecc-b33e-dd07c7c75920,National Chung Hsing University,Taiwan,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,da6d507a-c2d2-48ce-83d8-5f32e2116375,Coastal Carolina University,SC,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,dbaf817b-e5bd-427f-877b-32996eba63f7,Waseda University,JP,ambiguous_course_identity_no_code,discover_course_code,COMPLETE
3,dc001c64-7bc5-4bc3-bf4b-4ab00cea5bde,Wartburg College,IA,ambiguous_course_identity_no_code,discover_course_code,NO_RESULT
3,de0ad748-1314-4667-be67-2af2a1a2ebcb,Dominican University River,IL,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,deae68b0-ed73-4f47-a753-f9c3fbf80db2,University of Mary,ND,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,ded1f5b6-1f32-43cf-802b-d1ee547d1160,Athens State University,AL,ambiguous_course_identity_no_code,discover_course_code,NO_RESULT
3,df0a1fea-03e2-4ffb-9662-0e08e38de16b,Penn Western Univ-Clarion,PA,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,df2475b0-2aed-47c5-bbb3-f89f27b282af,Murray State College Tishomingo,OK,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,df7ad324-c0ff-49a0-ade1-82dde6b6e6f2,Fairleigh Dickinson Univ,NJ,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,dff0a59c-2a1d-40dc-9a08-9a1c33005243,Creighton University,NE,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,e10d4e7f-f243-4713-b21c-b4ac88b69205,Univ of Louisiana at Monroe,LA,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,e1ac1805-88fb-467c-a56e-b5a4314dbe2a,"Calif State Univ, Northridge",CA,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,e1d6c67e-a2ef-4de5-bef9-43f4c3e2170a,Northeast Texas Community College,TX,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,e1d98d50-18ce-4a43-b5da-c487df2b0ab4,SUNY College at Oswego,NY,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,e2a16f5b-765f-4d73-9a91-7a3f99365e50,Bowling Green State Univ Bowling,OH,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,e3114266-7c3f-4cd0-b4aa-56d1f4ea58d5,Los Angeles Valley College,CA,ambiguous_course_identity_no_code,human_review,NEEDS_REVIEW
3,e329761c-0ee2-41af-8636-924921ac811c,National Taipei University,TW,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,e36ab379-0926-426b-a847-74d97ca5eb3d,University of Tartu,EE,ambiguous_course_identity_no_code,discover_course_code,FAILED
3,e3d2c747-eb94-4bfd-aa2c-96419d8e4b64,Stevens Institute of Technology,,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,e3e46381-cd61-450a-8bc6-b7f2584b172f,Niagara College,ON,ambiguous_course_identity_no_code,discover_course_code,NO_RESULT
3,e432f3bb-ed53-4567-95df-0b2a384a23f5,Uof Missouri - Columbia,MO,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,e47db61b-a42c-455c-9938-2e06d2f88768,New Mexico State University,NM,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,e4babfe5-48bd-4339-a430-c4a49cf502b3,University of Mount Olive,NC,ambiguous_course_identity_no_code,discover_course_code,NO_RESULT
3,e5409792-0f22-436e-bf17-2ea0a775297a,College of Micronesia-FSM,FM,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,e5a2e787-fab4-48e5-902c-7b3159cd9d62,University of Waterloo,ON,ambiguous_course_identity_no_code,discover_course_code,COMPLETE
3,e60857bb-43c5-45a0-89e4-33f513882d40,University of Rochester,NY,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,e6b5ba83-78a8-4275-b758-d5f630bc1d18,University of Illinois,IL,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,e6c4d818-8e76-473a-8a94-ba12819e464c,Yuba College,CA,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,e831fd80-ba40-4abb-bcdc-5f395f10ebd9,Brookdale Community College,NJ,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,e9c8be9c-5820-4f26-92b6-fb127931ea64,Adams State University,CO,ambiguous_course_identity_no_code,discover_course_code,NO_RESULT
3,e9fee1cf-3855-4543-bcda-0f8aa14930c1,"Calif State U, Los Angeles Los",CA,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,ea6eb33d-5d19-445f-a470-de50c0e7ca66,"Calif State Univ, East Bay",CA,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,ea6f3381-59fb-4ed6-bc78-6d440f54108f,Univ of Northern Colorado,CO,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,ea95df00-5f04-4cc7-8e0a-a5cc0ed848ea,University of West Florida,FL,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,eb4a389e-5a35-4769-b62f-deeb18045af0,Babson College,,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,eb727b6b-e7ce-4b06-a715-57f9cee04d2a,Northwest College,WY,ambiguous_course_identity_no_code,discover_course_code,NO_RESULT
3,eb81939f-3101-45c3-b20c-aa2c88c725ff,Nashville State Community College,TN,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,ec51fe64-7980-4004-99fe-1bad86b4a3ce,Adelphi University Garden,NY,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,ed42ab17-05f4-4d3b-8654-fcd952a706fb,McGill University,QC,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,ed8f4775-a0df-46e5-a1a1-1d6c84b81b28,Galveston College,TX,ambiguous_course_identity_no_code,discover_course_code,NO_RESULT
3,ed941b6e-3152-4e2c-bb9e-2e143eccfe02,Wright State University,OH,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,ed9776cb-5afc-42f5-8dd3-e246cf6334f7,Belmont University,TN,ambiguous_course_identity_no_code,discover_course_code,NO_RESULT
3,edb01572-9cac-43ee-a3c2-a77293c4b51a,Thomas Nelson Community College,VA,ambiguous_course_identity_no_code,discover_course_code,NO_RESULT
3,ee5df01f-b124-49c9-86df-2d967685a33a,County College of Morris,NJ,ambiguous_course_identity_no_code,discover_course_code,NO_RESULT
3,ef616b59-8e53-47b5-b818-7ccc0a2ad6c8,Case Western Reserve Univ,OH,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,f0486b27-8b7a-410d-8d54-6dbf969747ac,Reedley College,CA,ambiguous_course_identity_no_code,discover_course_code,FAILED
3,f0c53fab-d637-4f6c-8eef-97474fa31f1b,University of Mobile,AL,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,f0f41169-393f-4a62-b77e-d99007dbbafe,Saddleback College,CA,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,f25abc44-579d-46cf-8561-39f3ba1e8480,Adrian College,MI,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,f264082f-29ce-459e-806b-2a4d94fd40b6,Un of Massachusetts Amherst,MA,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,f273198b-4e2b-492e-a2c0-d741e9177fd2,Lindenwood University St.,MO,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,f47c0997-2c32-4abf-b468-ae3e6e8b0f8d,Modesto Junior College,CA,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,f4927de9-b187-4169-9866-81867beadf56,Indiana State University Terre,IN,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,f50c46e4-57b7-49aa-a311-c459158a3b19,Poznań University of Economics and Business,GP,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,f50efb95-3818-465e-ae4f-9d7023244d4c,SGH Warsaw School of Economics,MZ,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,f5694930-31de-47b3-b2d1-68f31e0e0866,Quincy College,MA,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,f5bd3707-0cc1-4f33-81d9-8a0e7d6acfd1,York University,ON,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,f6c19503-0373-4c04-9cf1-32f31633a1f4,Bentley University,MA,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,f6c82e70-079f-40d1-864a-a2e2537a8cfa,University of Indianapolis,IN,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,f6c91efe-50cb-4230-ba20-0b7c014fb7e6,University of Saskatchewan,SK,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,f72f4b7b-32a9-40b4-976d-e2d59793a28e,Augustana College IL Rock,IL,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,f7dd7f3d-c11f-47fa-a968-32b7f180a202,Amberton University,TX,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,f80519fd-1784-4a8e-a405-ebdd375eb45f,City Vision University,MO,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,f814d244-0a76-46cd-8ec8-cd2386da7943,California State University-Fullerton,,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,f8b0c4d4-08d5-4101-9048-e17c6e5432d4,University of Guelph,ON,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,f966273c-65d0-49c5-b432-c4adef34a019,Atlanta Technical College,GA,ambiguous_course_identity_no_code,discover_course_code,NO_RESULT
3,f9afaeba-e3f8-408d-a788-65c30fb954ab,University of Dayton,OH,ambiguous_course_identity_no_code,discover_course_code,NO_RESULT
3,fa73b74c-c14b-4e23-9377-6c8a0eaf345b,University of New Mexico Albuquerque F,NM,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,fa98584d-8345-4348-b524-14e7e89146ca,Seward County Community College,KS,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,faa7ada5-f035-43db-acbe-b76cf60cd37b,DePaul University,IL,ambiguous_course_identity_no_code,discover_course_code,COMPLETE
3,fabacc2f-2064-45a0-a047-10d98334c837,Minneapolis Community and Technical College,MN,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,fac55964-81f5-4be8-844a-8a5f7afddee3,Rogers State University,OK,ambiguous_course_identity_no_code,discover_course_code,NO_RESULT
3,fc1f2202-b64b-43fe-8f02-0ca84f248ead,Arkansas State University-Newport,AR,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,fc6c1756-f157-41c0-b1a0-f357b5363952,University of Lausanne,VD,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,fc8400fb-f045-4fc1-89b8-67adb544b341,Universidade Lusófona,Lisbon,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,fcff0e7b-1366-4dec-ad3b-0e2b82361b10,University of Memphis,TN,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,fd76c429-3697-4e8d-b3bd-2ad19806f6c9,Mt. San Antonio College,CA,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
3,fdafc302-1ea9-40ad-8fba-16a8b1d187e0,University of New Orleans New,LA,ambiguous_course_identity_no_code,discover_course_code,COMPLETE
3,feba6ffa-1f28-4c9f-b342-a8a9f99c0d8c,National Cheng Kung University,TW,ambiguous_course_identity_no_code,resolve_campus_domain,NO_RESULT
3,fff8a734-eb34-4927-846d-50b30cdc1d59,Lansing Community College,MI,ambiguous_course_identity_no_code,discover_course_code,NEEDS_REVIEW
4,0061927b-102d-4362-9c21-c5b423e43cac,University of The Cumberlands,KY,high_value_no_result,profs=0,NO_RESULT
4,01a4f731-5f9a-4d62-a663-f51adccd3231,Montana State Univ-Billings,MT,high_value_no_result,profs=0,NO_RESULT
4,028b5829-9bac-49e7-949f-c11f2f4a4522,University of New Hampshire,NH,high_value_no_result,profs=25,NO_RESULT
4,03be85e7-c388-40db-ac11-960c88d1a8b2,Missouri Southern St Univ,MO,high_value_no_result,profs=0,NO_RESULT
4,0413aa57-040e-42c2-a0e4-d93c16cbd1f2,Calif St U-Dominguez Hills,CA,high_value_no_result,profs=0,NO_RESULT
4,0417ce15-a77e-4ea4-86fd-a631c0d6c359,Seneca Polytechnic,ON,high_value_no_result,profs=0,NO_RESULT
4,044c2f7d-7367-4634-8fb2-477920113a56,Univ of Central Florida,FL,high_value_no_result,profs=20,NO_RESULT
4,04786a32-7351-43a1-b6d2-a479ba0f4d10,Western Carolina University,NC,high_value_no_result,profs=7,NO_RESULT
4,04a6f5fc-5913-4fc1-84f7-039fd4149b4d,Casper College,WY,high_value_no_result,profs=0,NO_RESULT
4,04efb67d-2b5d-41a7-8efe-c169a5b76671,New York Institute of Tech Old,NY,high_value_no_result,profs=0,NO_RESULT
4,0632e0db-c8a2-4438-b1a4-aac2bb91f8f0,Prague University of Economics and Business,Prague,high_value_no_result,profs=0,NO_RESULT
4,06bf71a9-dd00-4ec2-85b2-dc4ec507a5ec,Valparaiso University,IN,high_value_no_result,profs=1,NO_RESULT
4,07d162bf-ff97-4faf-a6dd-a86f60e658a4,University of Klagenfurt,AT,high_value_no_result,profs=0,NO_RESULT
4,0854cf69-76e9-41a4-bc7e-9e2a902b0ff6,Weatherford College,TX,high_value_no_result,profs=0,NO_RESULT
4,09de9381-4821-4dd2-af13-9b0dab76009d,Rockhurst University,MO,high_value_no_result,profs=29,NO_RESULT
4,09eb4c4d-1391-4809-be0e-11ac02c3cf7e,King's College,PA,high_value_no_result,profs=0,NO_RESULT
4,0a691d0a-34aa-4226-8511-bd241c559a29,Cal Poly Humboldt,CA,high_value_no_result,profs=0,NO_RESULT
4,0af70b45-ea23-4541-bcf0-b498b7c7dea2,Metro Community College Ft Omaha E,NE,high_value_no_result,profs=0,NO_RESULT
4,0b199f76-27de-48df-8995-829dd9b4269d,Southeastern Louisiana Univ,LA,high_value_no_result,profs=0,NO_RESULT
4,0b7a9a22-43aa-45f5-85f7-1775981a18b5,Youngstown State University,OH,high_value_no_result,profs=0,NO_RESULT
4,0be532c5-92f3-4118-bfeb-598814125b3a,Widener University,PA,high_value_no_result,profs=5,NO_RESULT
4,0c1f92c6-28ac-4337-a9ff-cc37dde1e15c,University of Hawaii at Hilo,HI,high_value_no_result,profs=2,NO_RESULT
4,0d099c0a-c67d-4f8f-b964-f507569e6520,Humber Polytechnic,ON,high_value_no_result,profs=0,NO_RESULT
4,0e791cac-4313-4d1d-b394-69dc6523a86b,Southeastern Oklahoma St,OK,high_value_no_result,profs=0,NO_RESULT
4,0f682377-179e-47c9-a36a-5ee3bc9efc14,University of Cincinnati-Main Campus,,high_value_no_result,profs=3,NO_RESULT
4,0fad3da2-b1f2-4e2b-9637-7b5d0737ec4d,Harris-Stowe State Univ St.,MO,high_value_no_result,profs=0,NO_RESULT
4,0fcc221b-28d0-4121-8ebb-dcd839d752b6,Tama University,N/A,high_value_no_result,profs=0,NO_RESULT
4,10760ba6-adb3-4111-9efb-6347b0e122ac,Bellarmine University,KY,high_value_no_result,profs=0,NO_RESULT
4,10833194-95fb-4f18-8508-2f71d7bd4033,Texas A&M - Corpus Christi Corp,TX,high_value_no_result,profs=0,NO_RESULT
4,1084bf96-1261-41f7-9187-1a44b33ee412,University of Montevallo,AL,high_value_no_result,profs=4,NO_RESULT
4,10d95c68-bd9f-4167-bedf-2031cd6f0697,Illinois Institute of Tech,IL,high_value_no_result,profs=0,NO_RESULT
4,1147ac50-18c0-4bdf-8bf4-413b49791ab5,University of Kent,EX,high_value_no_result,profs=0,NO_RESULT
4,1190fd15-76d0-4fdd-bf3a-1e0e293ad7c7,Univ of Michigan-Dearborn,MI,high_value_no_result,profs=0,NO_RESULT
4,119df83b-8e7f-454d-936c-f1f39dcd407c,U.S. Coast Guard Academy New,CT,high_value_no_result,profs=0,NO_RESULT
4,12bbe4a6-0781-41f6-a0f4-590a8ea973c5,Lincoln University - California,CA,high_value_no_result,profs=0,NO_RESULT
4,134547c6-fcf2-4a0f-9c0c-6612fb4408dc,University of Delaware,DE,high_value_no_result,profs=17,NO_RESULT
4,13762cae-715d-4650-9dcc-282fb44d0522,Bishop's University,QC,high_value_no_result,profs=0,NO_RESULT
4,14304f21-086e-4e59-9c54-52684fa8251e,Westminster College - Pennsylvania,PA,high_value_no_result,profs=0,NO_RESULT
4,144e6ab5-3085-49c2-9bd5-4d134a21834b,Indiana University Kokomo,IN,high_value_no_result,profs=0,NO_RESULT
4,15f91e0b-0e8c-48ab-a405-beccd03620e2,"City St George's, University of London",England,high_value_no_result,profs=0,NO_RESULT
4,167bb454-f11c-446d-aa3e-edf7b33f9978,La Salle University,PA,high_value_no_result,profs=0,NO_RESULT
4,17ac68da-ab12-4467-b47d-4f6f348ad82e,Valdosta State University,GA,high_value_no_result,profs=7,NO_RESULT
4,18e02f64-5108-480b-9d97-bb448a55b8d0,Stetson University,FL,high_value_no_result,profs=0,NO_RESULT
4,1994f812-8ee7-44c5-aebb-d0af3b5561a5,National Chengchi University,TW,high_value_no_result,profs=0,NO_RESULT
4,1a36c076-bb65-4fab-87d0-389c52320681,Texas State Technical College,TX,high_value_no_result,profs=0,NO_RESULT
4,1a74e225-71ce-4468-bd59-de5872700f40,Penn State Wilkes-Barre,PA,high_value_no_result,profs=0,NO_RESULT
4,1a8addf0-3ad8-4a34-887b-409b12876e4e,Northeastern Illinois Univ,IL,high_value_no_result,profs=0,NO_RESULT
4,1bd287c5-561a-493b-b9df-51399ae78725,Georgian Court University,NJ,high_value_no_result,profs=31,NO_RESULT
4,1c22f607-dc5c-494b-b75a-331432771695,San Jose State University San,CA,high_value_no_result,profs=0,NO_RESULT
4,1cc28287-8ed6-41c4-8cd7-ff0ba716c76f,Siena College,NY,high_value_no_result,profs=0,NO_RESULT
4,1df94a58-25ba-426e-b8b9-91e808fe9947,Northland Community and Technical College Thie River,MN,high_value_no_result,profs=0,NO_RESULT
4,1f69dafc-34ac-4a01-bb90-b66e9185005b,Virginia Poly Inst & St Un,VA,high_value_no_result,profs=0,NO_RESULT
4,1fe25f7c-0601-4e2d-be12-d6a2e4dac428,Germanna Community College,VA,high_value_no_result,profs=0,NO_RESULT
4,20d1bda2-ab50-4426-8dde-42a78951a9cf,Radford University,VA,high_value_no_result,profs=10,NO_RESULT
4,21d50e49-537c-4f56-829e-90c3d7307451,Columbus State University,GA,high_value_no_result,profs=4,NO_RESULT
4,22af1952-1da1-45e4-8128-b977774a7936,Morehouse College,GA,high_value_no_result,profs=44,NO_RESULT
4,233b5757-3c57-4670-8646-49c83abe263d,Norfolk State University,VA,high_value_no_result,profs=0,NO_RESULT
4,237b083b-8fd3-4662-bfea-b9b52919a7dc,Rochester Inst of Technology,NY,high_value_no_result,profs=0,NO_RESULT
4,238792eb-7de7-4568-a96a-43356a756fe2,Western Illinois University,IL,high_value_no_result,profs=6,NO_RESULT
4,24265ab0-ff8f-4428-8bd9-7a60ba5a39c2,University of Louisiana at Lafayette,LA,high_value_no_result,profs=0,NO_RESULT
4,243ec81c-f171-4480-94e7-683791da360c,Hofstra University,NY,high_value_no_result,profs=0,NO_RESULT
4,25423fc1-42f6-409b-8238-65442b6d86b6,Iscte – Instituto Universitário de Lisboa,LX,high_value_no_result,profs=0,NO_RESULT
4,2547e625-3204-4a9f-9a1a-0f257e64f2ad,Chandler–Gilbert Community College,AZ,high_value_no_result,profs=0,NO_RESULT
4,2549e4aa-15b7-4286-92b9-5042805a6e5a,Chipola College,FL,high_value_no_result,profs=0,NO_RESULT
4,25bbd83e-03ff-4c69-833e-388ace5857a9,Middle Tennessee State Univ,TN,high_value_no_result,profs=0,NO_RESULT
4,263926a7-4015-4b52-8066-c0f1682fb0e8,Winona State University,MN,high_value_no_result,profs=0,NO_RESULT
4,26e8e9bc-b64d-4126-8c54-288c9a379a2c,Rutgers University-Newark,NJ,high_value_no_result,profs=0,NO_RESULT
4,27ba2556-1124-4a4a-9f65-447bc45bbc09,Germanna Virginia Community College,VA,high_value_no_result,profs=0,NO_RESULT
4,28653455-0e18-4437-b092-07b9d11dd0e3,Boston University,MA,high_value_no_result,profs=24,NO_RESULT
4,2880ad1b-4158-4b1c-a3d9-7c0b30b9ed5c,Yale University New,CT,high_value_no_result,profs=0,NO_RESULT
4,28b71fa7-96f8-4793-bbd2-2b9300b4b925,University of Evansville,IN,high_value_no_result,profs=2,NO_RESULT
4,2c9dad4c-7c68-473a-a4f4-da84ad6bd3fb,Naugatuck Valley Community College,CT,high_value_no_result,profs=0,NO_RESULT
4,2e7d0614-5165-4f09-ac53-11d3daded701,St. Cloud State University Saint,MN,high_value_no_result,profs=0,NO_RESULT
4,2f64caa2-688c-4c86-b6af-387d722c8315,Indiana University Southeast,IN,high_value_no_result,profs=41,NO_RESULT
4,2fb75c3f-c5c3-4de5-b82d-4e4684cea60f,Missouri Univ Science & Tech,MO,high_value_no_result,profs=0,NO_RESULT
4,2fe42442-8bc8-41d3-aaad-468c81a94eb6,King’s University College,ON,high_value_no_result,profs=0,NO_RESULT
4,30433ce3-11b6-4587-82a3-1933561e59da,Southeast College,SK,high_value_no_result,profs=0,NO_RESULT
4,315515a8-bafb-4cba-b4de-967bbadaeca1,Penn State U Great Valley,PA,high_value_no_result,profs=0,NO_RESULT
4,32dca893-1ddb-4ed6-a702-65258c2e8176,New York University New,NY,high_value_no_result,profs=0,NO_RESULT
4,334e7a3a-7055-41a9-901c-0a9459d4fddf,Los Angeles Southwest College,CA,high_value_no_result,profs=0,NO_RESULT
4,336bd28f-485a-48af-a24c-9794cf742cfa,San Jacinto College,TX,high_value_no_result,profs=0,NO_RESULT
4,33b67a71-d3bb-4b72-b388-e4ac8cebe84e,Rockland Community College,NY,high_value_no_result,profs=0,NO_RESULT
4,35477678-ec10-42e4-b8d7-9cec7bd719c5,Penn State Mont Alto,PA,high_value_no_result,profs=0,NO_RESULT
4,35fbc3cc-96b8-446e-885c-5edafd8cbb57,North Carolina Wilmington,NC,high_value_no_result,profs=0,NO_RESULT
4,3603b53c-af52-4632-b942-d2a2fe8cf8ff,Valley City State University,ND,high_value_no_result,profs=0,NO_RESULT
4,366acaca-3d1d-4daa-a8ad-4b49b5630234,Sacred Heart University,CT,high_value_no_result,profs=0,NO_RESULT
4,36cbc0fe-6655-4c06-84bc-5f6f72c6f892,Clark University,MA,high_value_no_result,profs=2,NO_RESULT
4,38500765-705e-4dd6-b69e-ccc0372713f4,Claremont McKenna College,CA,high_value_no_result,profs=2,NO_RESULT
4,3888d1aa-8bf8-4ca7-9b42-6e1528b5972f,Kennesaw State University,GA,high_value_no_result,profs=0,NO_RESULT
4,38b46e76-3660-4620-b3ac-ab695d04013d,Univ of Alaska Fairbanks,AK,high_value_no_result,profs=1,NO_RESULT
4,3a475885-a4d7-481d-8e79-0c284b6dc6d3,Purdue Univ Fort Wayne Fort,IN,high_value_no_result,profs=0,NO_RESULT
4,3bc8c84a-aa2f-4aab-a49c-a0a35192717e,Francis Marion University,SC,high_value_no_result,profs=6,NO_RESULT
4,3c705af5-e9b4-48a5-a06d-eda9bd395ce8,Howard Community College,MD,high_value_no_result,profs=0,NO_RESULT
